dist_id,state,district,total_enroll,tcurelsc,current_sped_exp,state_sped_rev,federal_sped_rev,state_fed_sped_rev,state_rev_v92_adjusted,federal_rev_v92_adjusted,sped_enroll,sped_exp_pp,state_sped_rev_pp,federal_sped_rev_pp,state_fed_sped_rev_pp,sped_local_pp_obligation,state_sped_pct,federal_sped_pct,local_sped_pct,state_rev_no_sped,federal_rev_no_sped,current_exp_no_sped,state_no_sped_pct,federal_no_sped_pct,local_no_sped_pct,disproportionate,fy,cpi_multiplier,tcurelsc_adjusted,current_sped_exp_adjusted,state_sped_rev_adjusted,federal_sped_rev_adjusted,state_fed_sped_rev_adjusted,state_rev_v92_adjusted_real,federal_rev_v92_adjusted_real,sped_exp_pp_adjusted,state_sped_rev_pp_adjusted,federal_sped_rev_pp_adjusted,state_fed_sped_rev_pp_adjusted,sped_local_pp_obligation_adjusted
0642930,California,Winters Joint Unified,1568,25546000,3816000,86000,381000,467000,22283000,2200000,227,16810.57268722467,378.8546255506608,1678.4140969162995,2057.2687224669603,14753.30396475771,0.02253668763102725,0.09984276729559748,0.8776205450733753,22197000,1819000,21730000,1.021491026231017,0.08370915784629544,-0.1052001840773125,TRUE,fy23,1,25546000,3816000,86000,381000,467000,22283000,2200000,16810.57268722467,378.8546255506608,1678.4140969162995,2057.2687224669603,14753.30396475771
0642960,California,Winton,1904,33367000,2329000,1147000,319000,1466000,40495000,4537000,191,12193.71727748691,6005.235602094241,1670.1570680628272,7675.392670157068,4518.324607329842,0.49248604551309577,0.1369686560755689,0.3705452984113354,39348000,4218000,31038000,1.267736323216702,0.13589793156775565,-0.4036342547844577,TRUE,fy23,1,33367000,2329000,1147000,319000,1466000,40495000,4537000,12193.71727748691,6005.235602094241,1670.1570680628272,7675.392670157068,4518.324607329842
0643080,California,Woodland Joint Unified,9495,153234000,24671000,647000,2110000,2757000,126393000,19847000,1585,15565.299684542586,408.2018927444795,1331.230283911672,1739.4321766561511,13825.867507886434,0.0262251226135949,0.08552551578776701,0.8882493615986381,125746000,17737000,128563000,0.9780885635836128,0.1379634887175937,-0.11605205230120644,TRUE,fy23,1,153234000,24671000,647000,2110000,2757000,126393000,19847000,15565.299684542586,408.2018927444795,1331.230283911672,1739.4321766561513,13825.867507886434
0643140,California,Woodside Elementary,371,13553000,1904000,12000,78000,90000,1724000,181000,68,28000,176.47058823529412,1147.0588235294117,1323.529411764706,26676.470588235297,0.00630252100840336,0.04096638655462185,0.9527310924369748,1712000,103000,11649000,0.14696540475577302,0.00884196068332045,0.8441926345609065,TRUE,fy23,1,13553000,1904000,12000,78000,90000,1724000,181000,28000,176.47058823529412,1147.0588235294117,1323.5294117647059,26676.470588235294
0643200,California,Wright Elementary,1276,24929000,6025000,116000,326000,442000,18794000,2701000,194,31056.70103092783,597.9381443298969,1680.4123711340203,2278.3505154639174,28778.350515463917,0.01925311203319502,0.05410788381742738,0.9266390041493776,18678000,2375000,18904000,0.9880448582310624,0.12563478628861616,-0.1136796445196784,TRUE,fy23,1,24929000,6025000,116000,326000,442000,18794000,2701000,31056.701030927834,597.9381443298969,1680.4123711340205,2278.3505154639174,28778.350515463917
0643380,California,Yreka Union Elementary,889,16529000,456000,105000,53000,158000,12777000,2773000,116,3931.034482758621,905.1724137931036,456.8965517241379,1362.0689655172414,2568.965517241379,0.23026315789473684,0.1162280701754386,0.6535087719298246,12672000,2720000,16073000,0.788402911715299,0.1692278977166677,0.04236919056803331,TRUE,fy23,1,16529000,456000,105000,53000,158000,12777000,2773000,3931.0344827586205,905.1724137931035,456.8965517241379,1362.0689655172414,2568.965517241379
0643410,California,Yreka Union High,733,12743000,581000,0,124000,124000,9161000,1704000,74,7851.351351351352,0,1675.6756756756756,1675.6756756756756,6175.675675675676,0,0.2134251290877797,0.7865748709122203,9161000,1580000,12162000,0.7532478210820589,0.1299128432823549,0.1168393356355862,TRUE,fy23,1,12743000,581000,0,124000,124000,9161000,1704000,7851.351351351352,0,1675.6756756756756,1675.6756756756756,6175.675675675676
0643470,California,Yuba City Unified,11677,192236000,19374000,709000,3374000,4083000,183572000,31209000,1501,12907.395069953363,472.35176548967354,2247.8347768154563,2720.18654230513,10187.208527648236,0.03659543718385465,0.17415092391865386,0.7892536388974916,182863000,27835000,172862000,1.057855399104488,0.16102440096724557,-0.21887980007173344,TRUE,fy23,1,192236000,19374000,709000,3374000,4083000,183572000,31209000,12907.395069953365,472.35176548967354,2247.8347768154563,2720.18654230513,10187.208527648236
0643560,California,Yucaipa-Calimesa Joint Unified,8544,139862000,23541000,327000,2560000,2887000,120883000,17882000,1248,18862.98076923077,262.0192307692308,2051.2820512820513,2313.301282051282,16549.67948717949,0.01389065885051612,0.10874644237712926,0.8773628987723546,120556000,15322000,116321000,1.0364078713216014,0.13172170115456366,-0.16812957247616506,TRUE,fy23,1,139862000,23541000,327000,2560000,2887000,120883000,17882000,18862.98076923077,262.0192307692308,2051.2820512820513,2313.301282051282,16549.67948717949
0684500,California,Irvine Unified,36462,525222000,108747000,31924000,8079000,40003000,210627000,39741000,3389,32088.2266155208,9419.887872528769,2383.8890528179404,11803.77692534671,20284.449690174093,0.29356212125391967,0.07429170459874755,0.6321461741473328,178703000,31662000,416475000,0.4290845789062969,0.07602377093462993,0.4948916501590731,TRUE,fy23,1,525222000,108747000,31924000,8079000,40003000,210627000,39741000,32088.2266155208,9419.887872528769,2383.8890528179404,11803.77692534671,20284.449690174093
0691134,California,Golden Plains Unified,1389,28651000,2262000,92000,368000,460000,23955000,11330000,157,14407.64331210191,585.9872611464968,2343.9490445859874,2929.936305732484,11477.707006369426,0.04067197170645446,0.16268788682581786,0.7966401414677278,23863000,10962000,26389000,0.9042782977755884,0.4154003562090265,-0.3196786539846148,TRUE,fy23,1,28651000,2262000,92000,368000,460000,23955000,11330000,14407.64331210191,585.9872611464968,2343.9490445859874,2929.936305732484,11477.707006369426
0691135,California,Val Verde Unified,19367,351773000,52613000,187562000,58482000,246044000,516643000,94469000,2388,22032.244556113903,78543.55108877723,24489.94974874372,103033.50083752094,-81001.25628140704,3.5649364225571625,1.111550377283181,-3.676486799840343,329081000,35987000,299160000,1.1000167134643668,0.12029348843428266,-0.22031020189864947,FALSE,fy23,1,351773000,52613000,187562000,58482000,246044000,516643000,94469000,22032.244556113903,78543.55108877723,24489.94974874372,103033.50083752094,-81001.25628140704
0691136,California,Aromas - San Juan Unified,992,15598000,1637000,49000,249000,298000,5737000,2199000,128,12789.0625,382.8125,1945.3125,2328.125,10460.9375,0.02993280390959071,0.1521075137446549,0.8179596823457544,5688000,1950000,13961000,0.4074206718716424,0.13967480839481414,0.4529045197335434,TRUE,fy23,1,15598000,1637000,49000,249000,298000,5737000,2199000,12789.0625,382.8125,1945.3125,2328.125,10460.9375
0691137,California,Big Oak Flat-Groveland Unified,276,7418000,545000,0,0,0,2185000,702000,39,13974.358974358976,0,0,0,13974.358974358976,0,0,1,2185000,702000,6873000,0.3179106649207042,0.10213880401571368,0.5799505310635822,TRUE,fy23,1,7418000,545000,0,0,0,2185000,702000,13974.358974358975,0,0,0,13974.358974358975
0900002,Connecticut,Connecticut Technical Education and Career System,11183,321564000,16038000,0,3539000,3539000,300652000,33795000,1862,8613.319011815252,0,1900.6444683136413,1900.6444683136413,6712.674543501611,0,0.22066342436712807,0.779336575632872,300652000,30256000,305526000,0.9840471842003626,0.09902921518954196,-0.0830763993899046,TRUE,fy23,1,321564000,16038000,0,3539000,3539000,300652000,33795000,8613.319011815252,0,1900.6444683136413,1900.6444683136413,6712.674543501611
0900005,Connecticut,Regional School District 19,1073,26075000,4726000,563000,539000,1102000,4908000,1060000,168,28130.95238095238,3351.190476190476,3208.3333333333335,6559.523809523809,21571.428571428572,0.11912822683030048,0.11404993652137116,0.7668218366483284,4345000,521000,21349000,0.20352241322778583,0.02440395334676097,0.7720736334254532,FALSE,fy23,1,26075000,4726000,563000,539000,1102000,4908000,1060000,28130.95238095238,3351.190476190476,3208.3333333333335,6559.523809523809,21571.428571428572
0900030,Connecticut,Andover School District,196,4975000,554000,317000,88000,405000,2858000,265000,23,24086.956521739132,13782.608695652174,3826.086956521739,17608.695652173912,6478.26086956522,0.572202166064982,0.1588447653429603,0.2689530685920577,2541000,177000,4421000,0.5747568423433612,0.0400361909070346,0.3852069667496042,FALSE,fy23,1,4975000,554000,317000,88000,405000,2858000,265000,24086.956521739132,13782.608695652174,3826.086956521739,17608.695652173912,6478.26086956522
0900060,Connecticut,Ansonia School District,2265,49720000,10224000,4775000,773000,5548000,29406000,8428000,395,25883.54430379747,12088.60759493671,1956.962025316456,14045.569620253164,11837.974683544304,0.4670383411580595,0.07560641627543035,0.4573552425665102,24631000,7655000,39496000,0.6236327729390319,0.19381709540206604,0.1825501316589021,TRUE,fy23,1,49720000,10224000,4775000,773000,5548000,29406000,8428000,25883.54430379747,12088.60759493671,1956.9620253164558,14045.569620253165,11837.974683544304
0900090,Connecticut,Ashford School District,367,10123000,1824000,774000,169000,943000,5086000,739000,50,36480,15480,3380,18860,17620,0.4243421052631579,0.09265350877192982,0.48300438596491224,4312000,570000,8299000,0.519580672370165,0.06868297385227136,0.4117363537775636,TRUE,fy23,1,10123000,1824000,774000,169000,943000,5086000,739000,36480,15480,3380,18860,17620
0900120,Connecticut,Avon School District,3029,73811000,14314000,1527000,787000,2314000,13839000,2796000,356,40207.86516853933,4289.3258426966295,2210.674157303371,6500,33707.86516853933,0.10667877602347352,0.05498113734805086,0.8383400866284756,12312000,2009000,59497000,0.20693480343546733,0.03376640839033901,0.7592987881741937,TRUE,fy23,1,73811000,14314000,1527000,787000,2314000,13839000,2796000,40207.86516853933,4289.3258426966295,2210.674157303371,6500,33707.86516853933
0900210,Connecticut,Berlin School District,2632,63840000,13946000,1818000,712000,2530000,17663000,2712000,394,35395.93908629441,4614.213197969543,1807.1065989847716,6421.319796954314,28974.6192893401,0.1303599598451169,0.05105406568191596,0.8185859744729672,15845000,2000000,49894000,0.31757325530123864,0.04008498015793482,0.6423417645408265,TRUE,fy23,1,63840000,13946000,1818000,712000,2530000,17663000,2712000,35395.93908629441,4614.213197969543,1807.1065989847716,6421.319796954314,28974.6192893401
0900240,Connecticut,Bethany School District,429,9226000,2075000,249000,147000,396000,3211000,982000,53,39150.943396226416,4698.11320754717,2773.5849056603774,7471.698113207547,31679.24528301887,0.12,0.0708433734939759,0.8091566265060242,2962000,835000,7151000,0.4142078031044609,0.11676688575024471,0.46902531114529433,TRUE,fy23,1,9226000,2075000,249000,147000,396000,3211000,982000,39150.943396226416,4698.11320754717,2773.5849056603774,7471.698113207547,31679.24528301887
0900270,Connecticut,Bethel School District,3184,68771000,13915000,2148000,1024000,3172000,19566000,5208000,470,29606.382978723403,4570.212765957447,2178.723404255319,6748.936170212766,22857.446808510635,0.15436579231045633,0.07358965145526411,0.7720445562342796,17418000,4184000,54856000,0.3175222400466676,0.07627242234213213,0.6062053376112002,TRUE,fy23,1,68771000,13915000,2148000,1024000,3172000,19566000,5208000,29606.382978723403,4570.212765957447,2178.723404255319,6748.936170212766,22857.446808510635
0900330,Connecticut,Bloomfield School District,2016,65846000,11636000,2575000,798000,3373000,23782000,4530000,437,26627.00228832952,5892.448512585813,1826.0869565217392,7718.535469107552,18908.46681922197,0.22129597799931247,0.06858026813337917,0.7101237538673084,21207000,3732000,54210000,0.39120088544548975,0.06884338682899833,0.5399557277255118,TRUE,fy23,1,65846000,11636000,2575000,798000,3373000,23782000,4530000,26627.00228832952,5892.448512585813,1826.0869565217392,7718.535469107552,18908.46681922197
0900360,Connecticut,Bolton School District,730,18261000,2912000,313000,186000,499000,5957000,575000,87,33471.26436781609,3597.701149425287,2137.9310344827586,5735.632183908046,27735.632183908045,0.10748626373626374,0.06387362637362637,0.8286401098901099,5644000,389000,15349000,0.3677112515473321,0.02534367059743305,0.6069450778552349,TRUE,fy23,1,18261000,2912000,313000,186000,499000,5957000,575000,33471.26436781609,3597.7011494252874,2137.9310344827586,5735.632183908046,27735.632183908045
0900390,Connecticut,Bozrah School District,167,5873000,1925000,248000,84000,332000,1981000,379000,45,42777.77777777778,5511.111111111111,1866.6666666666667,7377.777777777777,35400,0.12883116883116882,0.04363636363636364,0.8275324675324676,1733000,295000,3948000,0.4389564336372847,0.07472137791286727,0.4863221884498481,TRUE,fy23,1,5873000,1925000,248000,84000,332000,1981000,379000,42777.77777777778,5511.111111111111,1866.6666666666667,7377.777777777777,35400
0900420,Connecticut,Branford School District,2578,73049000,11730000,2489000,813000,3302000,14665000,4387000,322,36428.57142857143,7729.813664596273,2524.8447204968943,10254.658385093167,26173.91304347826,0.2121909633418585,0.06930946291560103,0.7184995737425405,12176000,3574000,61319000,0.19856814364226424,0.05828536016569089,0.743146496192045,FALSE,fy23,1,73049000,11730000,2489000,813000,3302000,14665000,4387000,36428.57142857143,7729.813664596273,2524.8447204968943,10254.658385093167,26173.91304347826
0900450,Connecticut,Bridgeport School District,19112,396676000,81468000,26689000,6894000,33583000,275646000,96572000,3986,20438.534872052183,6695.6848971399895,1729.5534370296036,8425.238334169593,12013.29653788259,0.32760102125988116,0.08462218294299602,0.5877767957971227,248957000,89678000,315208000,0.7898181518235577,0.28450420040100505,-0.0743223522245628,TRUE,fy23,1,396676000,81468000,26689000,6894000,33583000,275646000,96572000,20438.534872052183,6695.6848971399895,1729.5534370296036,8425.238334169593,12013.29653788259
0900510,Connecticut,Bristol School District,7404,169956000,47233000,12540000,2551000,15091000,82128000,18453000,1553,30414.037347070185,8074.694140373471,1642.6271732131358,9717.321313586606,20696.71603348358,0.265492346452692,0.05400884974488176,0.6804988038024263,69588000,15902000,122723000,0.5670330744848154,0.12957636302893508,0.3033905624862495,TRUE,fy23,1,169956000,47233000,12540000,2551000,15091000,82128000,18453000,30414.037347070185,8074.694140373471,1642.6271732131358,9717.321313586606,20696.71603348358
0900540,Connecticut,Brookfield School District,2550,58811000,12502000,988000,441000,1429000,10314000,2062000,381,32813.648293963255,2593.175853018373,1157.4803149606298,3750.6561679790025,29062.992125984252,0.0790273556231003,0.03527435610302351,0.8856982882738762,9326000,1621000,46309000,0.20138633958841695,0.0350039949037984,0.7636096655077846,TRUE,fy23,1,58811000,12502000,988000,441000,1429000,10314000,2062000,32813.648293963255,2593.175853018373,1157.4803149606298,3750.6561679790025,29062.992125984252
0900570,Connecticut,Brooklyn School District,890,17805000,5372000,1295000,284000,1579000,10032000,1441000,190,28273.684210526317,6815.789473684211,1494.7368421052631,8310.526315789473,19963.157894736843,0.24106478034251672,0.05286671630677588,0.7060685033507074,8737000,1157000,12433000,0.7027266146545483,0.09305879514196091,0.20421459020349075,TRUE,fy23,1,17805000,5372000,1295000,284000,1579000,10032000,1441000,28273.684210526317,6815.789473684211,1494.7368421052631,8310.526315789473,19963.157894736843
0900630,Connecticut,Canaan School District,72,2983000,396000,21000,0,21000,545000,19000,10,39600,2100,0,2100,37500,0.05303030303030303,0,0.946969696969697,524000,19000,2587000,0.2025512176265945,0.00734441437959025,0.7901043679938153,TRUE,fy23,1,2983000,396000,21000,0,21000,545000,19000,39600,2100,0,2100,37500
0900660,Connecticut,Canterbury School District,468,11089000,1776000,636000,200000,836000,5951000,864000,66,26909.090909090908,9636.363636363636,3030.3030303030305,12666.666666666666,14242.424242424242,0.3581081081081081,0.1126126126126126,0.5292792792792793,5315000,664000,9313000,0.5707076130140664,0.07129818533233115,0.3579942016536025,TRUE,fy23,1,11089000,1776000,636000,200000,836000,5951000,864000,26909.090909090908,9636.363636363636,3030.3030303030305,12666.666666666666,14242.424242424242
0900690,Connecticut,Canton School District,1508,35509000,7032000,1349000,373000,1722000,10769000,1203000,260,27046.153846153848,5188.461538461538,1434.6153846153843,6623.076923076923,20423.07692307693,0.1918373151308305,0.05304323094425484,0.7551194539249146,9420000,830000,28477000,0.3307932717631773,0.02914632861607613,0.6400603996207466,TRUE,fy23,1,35509000,7032000,1349000,373000,1722000,10769000,1203000,27046.153846153848,5188.461538461538,1434.6153846153845,6623.076923076923,20423.076923076926
0900720,Connecticut,Chaplin School District,144,4886000,808000,386000,0,386000,2406000,414000,22,36727.27272727273,17545.454545454544,0,17545.454545454544,19181.818181818184,0.4777227722772277,0,0.5222772277227723,2020000,414000,4078000,0.4953408533594899,0.1015203531142717,0.4031387935262383,TRUE,fy23,1,4886000,808000,386000,0,386000,2406000,414000,36727.27272727273,17545.454545454544,0,17545.454545454544,19181.818181818184
0900750,Connecticut,Cheshire School District,4134,96195000,20351000,2325000,1262000,3587000,24480000,4178000,537,37897.5791433892,4329.608938547486,2350.093109869646,6679.702048417133,31217.877094972067,0.11424500024568818,0.06201169475701439,0.8237433049972974,22155000,2916000,75844000,0.2921127577659406,0.03844733927535467,0.6694399029587047,TRUE,fy23,1,96195000,20351000,2325000,1262000,3587000,24480000,4178000,37897.5791433892,4329.608938547486,2350.093109869646,6679.702048417133,31217.877094972067
0900780,Connecticut,Chester School District,222,6781000,988000,230000,0,230000,1877000,380000,27,36592.59259259259,8518.518518518518,0,8518.518518518518,28074.074074074073,0.23279352226720648,0,0.7672064777327935,1647000,380000,5793000,0.2843086483687209,0.06559640945969274,0.6500949421715864,TRUE,fy23,1,6781000,988000,230000,0,230000,1877000,380000,36592.59259259259,8518.518518518518,0,8518.518518518518,28074.074074074073
0900810,Connecticut,Clinton School District,1491,40931000,8388000,1151000,522000,1673000,11227000,2723000,222,37783.78378378379,5184.684684684685,2351.3513513513512,7536.036036036036,30247.74774774775,0.1372198378636147,0.06223175965665236,0.8005484024797329,10076000,2201000,32543000,0.30962111667639736,0.06763359247764496,0.6227452908459576,TRUE,fy23,1,40931000,8388000,1151000,522000,1673000,11227000,2723000,37783.78378378379,5184.684684684685,2351.3513513513512,7536.036036036036,30247.74774774775
0900840,Connecticut,Colchester School District,2223,50750000,9599000,2557000,696000,3253000,20541000,3794000,328,29265.243902439022,7795.731707317073,2121.951219512195,9917.682926829268,19347.56097560976,0.2663819147827899,0.07250755287009064,0.6611105323471194,17984000,3098000,41151000,0.43702461665573133,0.07528371120993414,0.4876916721343345,TRUE,fy23,1,50750000,9599000,2557000,696000,3253000,20541000,3794000,29265.243902439026,7795.731707317073,2121.951219512195,9917.682926829268,19347.56097560976
0900870,Connecticut,Colebrook School District,72,2672000,555000,120000,0,120000,767000,25000,16,34687.5,7500,0,7500,27187.5,0.21621621621621623,0,0.7837837837837838,647000,25000,2117000,0.30562116202172884,0.01180916391119508,0.682569674067076,TRUE,fy23,1,2672000,555000,120000,0,120000,767000,25000,34687.5,7500,0,7500,27187.5
0900900,Connecticut,Columbia School District,462,11723000,2715000,412000,173000,585000,4164000,404000,68,39926.470588235294,6058.823529411765,2544.1176470588234,8602.941176470587,31323.529411764703,0.15174953959484347,0.06372007366482504,0.7845303867403315,3752000,231000,9008000,0.4165186500888099,0.02564387211367673,0.5578374777975134,TRUE,fy23,1,11723000,2715000,412000,173000,585000,4164000,404000,39926.470588235294,6058.823529411765,2544.1176470588234,8602.941176470587,31323.529411764706
0900930,Connecticut,Cornwall School District,94,3915000,560000,12000,0,12000,573000,73000,11,50909.09090909091,1090.909090909091,0,1090.909090909091,49818.18181818182,0.02142857142857143,0,0.9785714285714284,561000,73000,3355000,0.16721311475409836,0.0217585692995529,0.8110283159463487,TRUE,fy23,1,3915000,560000,12000,0,12000,573000,73000,50909.09090909091,1090.909090909091,0,1090.909090909091,49818.18181818182
0900960,Connecticut,Coventry School District,1543,35485000,6516000,1699000,699000,2398000,13915000,2312000,216,30166.666666666668,7865.740740740741,3236.1111111111113,11101.851851851852,19064.814814814818,0.2607427869858809,0.1072744014732965,0.6319828115408226,12216000,1613000,28969000,0.4216921536815216,0.05568020987952639,0.5226276364389519,TRUE,fy23,1,35485000,6516000,1699000,699000,2398000,13915000,2312000,30166.666666666668,7865.740740740741,3236.1111111111113,11101.851851851852,19064.814814814818
0900990,Connecticut,Cromwell School District,1923,41685000,8332000,2417000,592000,3009000,13742000,2758000,251,33195.21912350597,9629.482071713148,2358.565737051793,11988.04780876494,21207.171314741034,0.2900864138262122,0.07105136821891503,0.6388622179548727,11325000,2166000,33353000,0.33954966569723866,0.06494168440620034,0.595508649896561,TRUE,fy23,1,41685000,8332000,2417000,592000,3009000,13742000,2758000,33195.21912350597,9629.482071713148,2358.565737051793,11988.04780876494,21207.171314741034
0901020,Connecticut,Danbury School District,11994,234743000,38590000,6031000,4039000,10070000,84327000,26034000,1574,24517.15374841169,3831.639135959339,2566.073697585769,6397.712833545108,18119.44091486658,0.15628401140191758,0.10466442083441306,0.7390515677636693,78296000,21995000,196153000,0.39915780028855025,0.1121318562550662,0.48871034345638353,TRUE,fy23,1,234743000,38590000,6031000,4039000,10070000,84327000,26034000,24517.15374841169,3831.6391359593395,2566.073697585769,6397.712833545108,18119.44091486658
0901050,Connecticut,Darien School District,4678,126890000,34957000,3369000,1118000,4487000,22432000,1586000,822,42526.76399026764,4098.540145985401,1360.0973236009731,5458.637469586375,37068.12652068126,0.09637554710072374,0.03198214949795463,0.8716423034013216,19063000,468000,91933000,0.20735753211578,0.00509066385302339,0.7875518040311966,TRUE,fy23,1,126890000,34957000,3369000,1118000,4487000,22432000,1586000,42526.76399026764,4098.540145985401,1360.0973236009731,5458.637469586375,37068.12652068126
0901080,Connecticut,Deep River School District,192,7142000,993000,268000,0,268000,2710000,388000,34,29205.882352941175,7882.35294117647,0,7882.35294117647,21323.529411764703,0.26988922457200404,0,0.730110775427996,2442000,388000,6149000,0.39713774597495527,0.06309969100666775,0.539762563018377,TRUE,fy23,1,7142000,993000,268000,0,268000,2710000,388000,29205.882352941175,7882.35294117647,0,7882.35294117647,21323.529411764706
0901110,Connecticut,Derby School District,1288,36268000,5182000,2175000,485000,2660000,16772000,5501000,293,17686.006825938566,7423.208191126279,1655.2901023890786,9078.498293515358,8607.508532423208,0.4197221150135083,0.09359320725588575,0.4866846777306059,14597000,5016000,31086000,0.46956829440905873,0.1613588110403397,0.36907289455060166,TRUE,fy23,1,36268000,5182000,2175000,485000,2660000,16772000,5501000,17686.006825938566,7423.208191126279,1655.2901023890786,9078.498293515358,8607.508532423208
0901170,Connecticut,East Granby School District,856,21612000,4904000,487000,183000,670000,5384000,526000,108,45407.40740740741,4509.259259259259,1694.4444444444443,6203.7037037037035,39203.70370370371,0.09930668841761828,0.03731647634584013,0.8633768352365416,4897000,343000,16708000,0.29309312903998086,0.02052908786210199,0.6863777830979172,TRUE,fy23,1,21612000,4904000,487000,183000,670000,5384000,526000,45407.40740740741,4509.259259259259,1694.4444444444443,6203.7037037037035,39203.70370370371
0901200,Connecticut,East Haddam School District,977,27159000,5509000,896000,313000,1209000,7828000,1114000,132,41734.84848484849,6787.878787878788,2371.212121212121,9159.09090909091,32575.757575757576,0.16264294790343076,0.05681611907787257,0.7805409330186966,6932000,801000,21650000,0.3201847575057737,0.03699769053117783,0.6428175519630485,TRUE,fy23,1,27159000,5509000,896000,313000,1209000,7828000,1114000,41734.84848484849,6787.878787878788,2371.212121212121,9159.09090909091,32575.757575757576
0901230,Connecticut,East Hampton School District,1756,43017000,11206000,2133000,713000,2846000,14326000,1805000,279,40164.87455197133,7645.1612903225805,2555.5555555555557,10200.716845878136,29964.15770609319,0.19034445832589683,0.0636266285918258,0.7460289130822774,12193000,1092000,31811000,0.38329508660526235,0.0343277482631794,0.5823771651315582,TRUE,fy23,1,43017000,11206000,2133000,713000,2846000,14326000,1805000,40164.87455197133,7645.1612903225805,2555.5555555555557,10200.716845878136,29964.15770609319
0901260,Connecticut,East Hartford School District,5808,152166000,32646000,10639000,2551000,13190000,90820000,23333000,1576,20714.46700507614,6750.634517766497,1618.6548223350253,8369.289340101523,12345.17766497462,0.325889848679777,0.07814127305029712,0.5959688782699258,80181000,20782000,119520000,0.6708584337349398,0.17387884872824633,0.1552627175368139,TRUE,fy23,1,152166000,32646000,10639000,2551000,13190000,90820000,23333000,20714.46700507614,6750.634517766497,1618.6548223350253,8369.289340101523,12345.177664974619
0901290,Connecticut,East Haven School District,2856,63294000,14300000,5534000,763000,6297000,32243000,6999000,521,27447.21689059501,10621.880998080616,1464.4913627639155,12086.372360844529,15360.84452975048,0.386993006993007,0.05335664335664335,0.5596503496503497,26709000,6236000,48994000,0.5451483855165938,0.1272808915377393,0.32757072294566686,TRUE,fy23,1,63294000,14300000,5534000,763000,6297000,32243000,6999000,27447.21689059501,10621.880998080615,1464.4913627639155,12086.372360844529,15360.84452975048
0901320,Connecticut,East Lyme School District,2528,65021000,13221000,1336000,684000,2020000,15478000,2772000,463,28555.07559395248,2885.5291576673867,1477.3218142548596,4362.850971922247,24192.224622030237,0.10105135768852584,0.0517358747447243,0.8472127675667499,14142000,2088000,51800000,0.273011583011583,0.04030888030888031,0.6866795366795366,TRUE,fy23,1,65021000,13221000,1336000,684000,2020000,15478000,2772000,28555.075593952482,2885.5291576673867,1477.3218142548596,4362.850971922247,24192.224622030237
0901350,Connecticut,East Windsor School District,1009,33032000,8508000,1213000,631000,1844000,11522000,3114000,213,39943.66197183099,5694.835680751174,2962.4413145539907,8657.276995305165,31286.384976525824,0.1425716972261401,0.07416549130230371,0.7832628114715561,10309000,2483000,24524000,0.4203637253302887,0.10124775729897244,0.4783885173707388,TRUE,fy23,1,33032000,8508000,1213000,631000,1844000,11522000,3114000,39943.66197183099,5694.835680751174,2962.4413145539907,8657.276995305165,31286.384976525824
0901380,Connecticut,Eastford School District,151,4216000,1012000,310000,65000,375000,1777000,303000,28,36142.857142857145,11071.42857142857,2321.4285714285716,13392.857142857143,22750,0.30632411067193677,0.06422924901185771,0.6294466403162056,1467000,238000,3204000,0.45786516853932585,0.07428214731585518,0.467852684144819,TRUE,fy23,1,4216000,1012000,310000,65000,375000,1777000,303000,36142.857142857145,11071.42857142857,2321.4285714285716,13392.857142857143,22750
0901410,Connecticut,Easton School District,902,21130000,4326000,174000,257000,431000,3495000,475000,106,40811.32075471698,1641.5094339622642,2424.5283018867926,4066.037735849056,36745.28301886792,0.04022191400832178,0.05940822931114193,0.9003698566805363,3321000,218000,16804000,0.19763151630564152,0.01297310164246608,0.7893953820518924,TRUE,fy23,1,21130000,4326000,174000,257000,431000,3495000,475000,40811.32075471698,1641.5094339622642,2424.5283018867926,4066.0377358490564,36745.28301886792
0901440,Connecticut,Ellington School District,2552,55484000,10239000,2188000,534000,2722000,20230000,2106000,388,26389.17525773196,5639.1752577319585,1376.2886597938143,7015.4639175257735,19373.711340206188,0.21369274343197575,0.05215353061822443,0.7341537259497998,18042000,1572000,45245000,0.39876229417615205,0.03474417062658857,0.5664935351972594,TRUE,fy23,1,55484000,10239000,2188000,534000,2722000,20230000,2106000,26389.17525773196,5639.1752577319585,1376.2886597938145,7015.4639175257735,19373.711340206188
0901470,Connecticut,Enfield School District,4514,107314000,18278000,6179000,1781000,7960000,48572000,16524000,907,20152.14994487321,6812.568908489526,1963.6163175303195,8776.185226019845,11375.964718853364,0.33805668016194335,0.09743954480796586,0.5645037750300907,42393000,14743000,89036000,0.47613324947212365,0.16558470730940297,0.3582820432184734,TRUE,fy23,1,107314000,18278000,6179000,1781000,7960000,48572000,16524000,20152.14994487321,6812.568908489526,1963.6163175303197,8776.185226019845,11375.964718853365
0901500,Connecticut,Essex School District,300,9539000,1656000,221000,0,221000,1592000,331000,48,34500,4604.166666666667,0,4604.166666666667,29895.833333333332,0.13345410628019325,0,0.8665458937198067,1371000,331000,7883000,0.1739185589242674,0.04198909044779906,0.7840923506279335,TRUE,fy23,1,9539000,1656000,221000,0,221000,1592000,331000,34500,4604.166666666667,0,4604.166666666667,29895.833333333332
