state,district,dist_id,sped_enroll_fy20,sped_enroll_fy21,sped_enroll_fy22,sped_enroll_fy23
OKLAHOMA,PEGGS,4023730,68,59,-8,55
OKLAHOMA,PERKINS-TRYON,4023800,195,196,194,200
OKLAHOMA,PERRY,4023850,151,136,147,147
OKLAHOMA,PIEDMONT,4023970,650,594,667,728
OKLAHOMA,PIONEER,4024150,42,40,49,44
OKLAHOMA,PITTSBURG,4024180,40,-8,-8,-8
OKLAHOMA,PLAINVIEW,4024240,243,242,273,287
OKLAHOMA,PLEASANT GROVE,4024330,33,-8,25,23
OKLAHOMA,PIONEER-PLEASANT VALE,4024510,73,-8,-8,-8
OKLAHOMA,POCOLA,4024630,141,121,141,148
OKLAHOMA,PONCA CITY,4024690,760,658,723,778
OKLAHOMA,POND CREEK-HUNTER,4024720,69,78,-8,-8
OKLAHOMA,PORUM,4024840,88,77,87,-8
OKLAHOMA,POTEAU,4024870,401,368,393,399
OKLAHOMA,PRAGUE,4024930,153,148,161,170
OKLAHOMA,PRESTON,4025050,72,82,-8,88
OKLAHOMA,PRETTY WATER,4025080,46,27,33,-8
OKLAHOMA,PRUE,4025170,77,-8,-8,-8
OKLAHOMA,PRYOR,4025200,518,433,492,542
OKLAHOMA,PURCELL,4025230,229,221,242,252
OKLAHOMA,PUTNAM CITY,4025290,3081,2728,2769,2855
OKLAHOMA,QUAPAW,4025320,89,-8,92,100
OKLAHOMA,QUINTON,4025410,91,75,91,98
OKLAHOMA,CANEY VALLEY,4025470,141,-8,-8,134
OKLAHOMA,RATTAN,4025500,86,72,83,84
OKLAHOMA,RAVIA,4025530,19,20,-8,-8
OKLAHOMA,RED OAK,4025590,62,-8,-8,-8
OKLAHOMA,REYDON,4025800,18,-8,16,-8
OKLAHOMA,RINGLING,4025860,71,-8,67,-8
OKLAHOMA,RINGWOOD,4025920,55,45,42,47
OKLAHOMA,RIPLEY,4025950,101,85,-8,-8
OKLAHOMA,RIVERSIDE,4026010,24,-8,27,-8
OKLAHOMA,ROBIN HILL,4026100,41,40,-8,-8
OKLAHOMA,ROCKY MOUNTAIN,4026250,45,32,32,25
OKLAHOMA,ROFF,4026280,61,45,-8,57
OKLAHOMA,ROLAND,4026310,261,226,221,245
OKLAHOMA,RUSH SPRINGS,4026550,120,92,100,97
OKLAHOMA,RYAL,4026580,15,11,12,-8
OKLAHOMA,RYAN,4026610,71,56,-8,-8
OKLAHOMA,SOUTH COFFEYVILLE,4026640,45,-8,43,-8
OKLAHOMA,SALINA,4026730,197,186,175,183
OKLAHOMA,SALLISAW,4026790,331,293,308,332
OKLAHOMA,SAND SPRINGS,4026880,804,733,781,806
OKLAHOMA,SAPULPA,4026910,625,589,619,640
OKLAHOMA,SASAKWA,4026940,53,35,37,43
OKLAHOMA,SAVANNA,4027000,78,83,-8,85
OKLAHOMA,SAYRE,4027060,105,-8,112,128
OKLAHOMA,SCHULTER,4027090,33,28,39,50
OKLAHOMA,SEILING,4027240,69,-8,60,70
OKLAHOMA,SEMINOLE,4027300,312,281,304,327
OKLAHOMA,SENTINEL,4027330,52,55,41,41
OKLAHOMA,SEQUOYAH,4027390,171,155,168,169
OKLAHOMA,SHADY GROVE,4027420,32,-8,-8,36
OKLAHOMA,SHADY POINT,4027450,37,33,32,44
OKLAHOMA,SHATTUCK,4027540,67,68,63,-8
OKLAHOMA,SHAWNEE,4027570,656,582,587,599
OKLAHOMA,SHIDLER,4027630,40,38,-8,44
OKLAHOMA,SILO,4027640,235,200,242,283
OKLAHOMA,SKIATOOK,4027750,249,230,267,283
OKLAHOMA,SMITHVILLE,4027840,50,-8,-8,-8
OKLAHOMA,SNYDER,4027930,99,89,86,88
OKLAHOMA,SOPER,4027960,73,56,-8,55
OKLAHOMA,SOUTH ROCK CREEK,4027990,54,-8,44,-8
OKLAHOMA,SPERRY,4028170,192,183,192,-8
OKLAHOMA,SPIRO,4028200,165,169,167,-8
OKLAHOMA,SPRINGER,4028350,41,-8,-8,-8
OKLAHOMA,STERLING,4028590,54,-8,53,55
OKLAHOMA,STIDHAM,4028620,33,32,-8,-8
OKLAHOMA,STIGLER,4028650,312,246,272,301
OKLAHOMA,STILLWATER,4028680,881,786,880,1006
OKLAHOMA,STILWELL,4028710,328,293,300,284
OKLAHOMA,STONEWALL,4028800,82,73,87,90
OKLAHOMA,STRAIGHT,4028920,3,-8,0,0
OKLAHOMA,STRATFORD,4028980,106,101,116,-8
OKLAHOMA,STRINGTOWN,4029010,78,54,56,57
OKLAHOMA,STROTHER,4029040,81,75,76,74
OKLAHOMA,STROUD,4029070,115,111,134,134
OKLAHOMA,STUART,4029100,42,51,55,52
OKLAHOMA,SULPHUR,4029160,263,240,244,276
OKLAHOMA,SWEETWATER,4029310,31,31,-8,-8
OKLAHOMA,TAHLEQUAH,4029380,756,722,689,740
OKLAHOMA,TALIHINA,4029400,115,99,105,101
OKLAHOMA,TALOGA,4029430,20,-8,19,27
OKLAHOMA,TANNEHILL,4029520,42,27,24,39
OKLAHOMA,TECUMSEH,4029610,345,320,345,332
OKLAHOMA,TEMPLE,4029640,60,-8,-8,-8
OKLAHOMA,TENKILLER,4029670,53,42,33,38
OKLAHOMA,TERRAL,4029760,16,20,-8,-8
OKLAHOMA,TEXHOMA,4029820,31,26,29,27
OKLAHOMA,THACKERVILLE,4029850,46,46,46,61
OKLAHOMA,MOUNTAIN VIEW-GOTEBO,4029886,56,-8,43,50
OKLAHOMA,TIPTON,4030030,50,-8,45,49
OKLAHOMA,WOODLAND,4030048,67,56,51,53
OKLAHOMA,TISHOMINGO,4030060,183,166,192,191
OKLAHOMA,TONKAWA,4030120,132,134,140,141
OKLAHOMA,PORTER CONSOLIDATED,4030197,112,91,99,114
OKLAHOMA,TULSA,4030240,5850,5024,4585,4316
OKLAHOMA,TUPELO,4030270,71,81,76,66
OKLAHOMA,TURKEY FORD,4030290,11,9,12,16
OKLAHOMA,TURNER,4030300,73,-8,64,-8
OKLAHOMA,TURPIN,4030330,31,23,37,-8
OKLAHOMA,TUSHKA,4030360,144,131,130,139
OKLAHOMA,TUSKAHOMA,4030390,23,17,30,29
OKLAHOMA,TUTTLE,4030420,267,248,269,286
OKLAHOMA,TWIN HILLS,4030450,90,81,76,79
OKLAHOMA,TYRONE,4030480,39,-8,37,-8
OKLAHOMA,UNION,4030600,1979,1876,1985,2027
OKLAHOMA,UNION CITY,4030630,47,-8,-8,61
OKLAHOMA,VALLIANT,4030870,212,179,191,199
OKLAHOMA,VANOSS,4030960,115,91,97,111
OKLAHOMA,VARNUM,4030990,68,56,72,70
OKLAHOMA,VELMA-ALMA,4031020,76,53,61,65
OKLAHOMA,VERDEN,4031080,60,46,41,51
OKLAHOMA,VERDIGRIS,4031110,224,241,249,222
OKLAHOMA,VIAN,4031140,236,198,215,242
OKLAHOMA,VICI,4031170,42,-8,-8,-8
OKLAHOMA,VINITA,4031290,289,225,246,276
OKLAHOMA,WAGONER,4031350,362,358,351,384
OKLAHOMA,WAINWRIGHT,4031380,26,22,17,17
OKLAHOMA,WALTERS,4031470,91,-8,84,87
OKLAHOMA,WANETTE,4031500,37,24,-8,36
OKLAHOMA,WAPANUCKA,4031590,80,62,67,67
OKLAHOMA,WARNER,4031650,143,124,136,167
OKLAHOMA,WASHINGTON,4031710,152,139,150,152
OKLAHOMA,WATONGA,4031770,129,128,-8,131
OKLAHOMA,WATTS,4031860,58,53,53,50
OKLAHOMA,WAUKOMIS,4031950,73,56,-8,64
OKLAHOMA,WAURIKA,4031980,74,66,84,81
OKLAHOMA,WAYNE,4032010,97,89,87,105
OKLAHOMA,WAYNOKA,4032040,28,-8,-8,-8
OKLAHOMA,WEATHERFORD,4032070,256,226,265,274
OKLAHOMA,WEBBERS FALLS,4032130,89,-8,68,64
OKLAHOMA,WELCH,4032190,84,85,87,88
OKLAHOMA,WELEETKA,4032220,143,117,115,115
OKLAHOMA,WELLSTON,4032280,88,77,85,97
OKLAHOMA,WESTERN HEIGHTS,4032370,470,380,341,398
OKLAHOMA,WESTVILLE,4032400,223,190,202,202
OKLAHOMA,WETUMKA,4032430,95,108,108,118
OKLAHOMA,WEWOKA,4032460,156,148,158,158
OKLAHOMA,WHITE OAK,4032610,8,8,9,13
OKLAHOMA,WHITE ROCK,4032640,21,26,-8,-8
OKLAHOMA,WHITEBEAD,4032670,34,-8,39,41
OKLAHOMA,WHITEFIELD,4032700,61,38,46,48
OKLAHOMA,WHITESBORO,4032730,45,47,55,49
OKLAHOMA,WICKLIFFE,4032760,13,-8,23,30
OKLAHOMA,WILBURTON,4032790,210,195,204,209
OKLAHOMA,WILSON,4032880,67,48,52,64
OKLAHOMA,WILSON,4032940,89,80,-8,81
OKLAHOMA,WISTER,4032970,99,-8,92,93
OKLAHOMA,WOODALL,4033090,99,89,100,82
OKLAHOMA,WOODWARD,4033180,339,326,332,372
OKLAHOMA,WRIGHT CITY,4033210,85,72,69,79
OKLAHOMA,WYANDOTTE,4033240,122,115,123,-8
OKLAHOMA,WYNNEWOOD,4033300,148,133,131,-8
OKLAHOMA,WYNONA,4033330,34,31,35,-8
OKLAHOMA,YALE,4033360,91,-8,68,-8
OKLAHOMA,YARBROUGH,4033390,6,3,5,8
OKLAHOMA,YUKON,4033480,1479,1287,1505,1621
OKLAHOMA,ZANEIS,4033540,46,43,-8,-8
OKLAHOMA,ZION,4033600,73,49,51,46
OKLAHOMA,ROCK CREEK,4033601,115,99,-8,-8
OKLAHOMA,FORT COBB-BROXTON,4033602,62,-8,-8,49
OKLAHOMA,BINGER-ONEY,4033603,101,90,88,99
OREGON,Falls City SD 57,4100003,30,-8,-8,-8
OREGON,Oregon Department of Education,4100009,NA,NA,NA,NA
OREGON,Vale SD 84,4100014,124,101,92,120
OREGON,Gervais SD 1,4100015,165,134,132,143
OREGON,Yamhill Carlton SD 1,4100016,140,119,117,150
OREGON,Harrisburg SD 7J,4100019,139,110,98,102
OREGON,North Santiam SD 29J,4100020,413,365,346,334
OREGON,South Wasco County SD 1,4100021,29,33,30,-8
OREGON,Northwest Regional ESD,4100022,NA,NA,NA,NA
OREGON,Hillsboro SD 1J,4100023,3586,3043,2881,2725
OREGON,South Coast ESD,4100024,NA,NA,NA,NA
OREGON,Douglas ESD,4100025,NA,NA,NA,NA
OREGON,North Central ESD,4100026,NA,NA,NA,NA
OREGON,Grant ESD,4100027,NA,NA,NA,NA
OREGON,Harney ESD Region XVII,4100028,NA,NA,NA,NA
OREGON,Southern Oregon ESD,4100029,NA,-8,NA,NA
OREGON,Jefferson ESD,4100030,NA,NA,NA,NA
OREGON,Lake ESD,4100031,NA,NA,NA,NA
OREGON,Lane ESD,4100032,NA,NA,NA,NA
OREGON,Linn Benton Lincoln ESD,4100033,NA,NA,NA,NA
OREGON,Malheur ESD Region 14,4100034,NA,NA,NA,NA
OREGON,Willamette ESD,4100035,NA,NA,-8,NA
OREGON,InterMountain ESD,4100036,NA,NA,NA,NA
OREGON,Region 18 ESD,4100038,NA,NA,NA,NA
OREGON,Knappa SD 4,4100040,114,88,101,100
OREGON,Malheur County SD 51,4100042,NA,NA,0,0
OREGON,ODE YCEP District,4100043,NA,NA,NA,NA
OREGON,ODE JDEP District,4100045,NA,NA,NA,NA
OREGON,ODE Head Start,4100046,NA,NA,NA,NA
OREGON,Ione SD R2,4100047,21,15,-8,12
OREGON,North Wasco County SD 21,4100048,544,467,434,453
OREGON,ODE LTCT District,4100049,NA,NA,NA,NA
OREGON,ODE Hospital Program District,4100384,NA,10,11,NA
OREGON,Myrtle Point SD 41,4100640,110,92,86,96
OREGON,Adel SD 21,4100990,4,7,5,3
OREGON,Adrian SD 61,4101020,49,-8,-8,32
OREGON,Greater Albany Public SD 8J,4101120,1506,1348,1368,1366
OREGON,Alsea SD 7J,4101200,22,21,-8,13
OREGON,Amity SD 4J,4101230,128,106,114,117
OREGON,Annex SD 29,4101350,6,6,5,10
OREGON,Columbia Gorge ESD,4101355,NA,NA,NA,NA
OREGON,Arlington SD 3,4101470,25,-8,-8,21
OREGON,Arock SD 81,4101500,3,-8,0,0
OREGON,Ashland SD 5,4101560,320,280,287,309
OREGON,Ashwood SD 8,4101590,NA,NA,0,0
OREGON,Astoria SD 1,4101620,296,251,259,260
OREGON,Athena-Weston SD 29RJ,4101660,79,74,72,64
OREGON,Baker SD 5J,4101710,521,541,552,561
OREGON,Burnt River SD 30J,4101740,5,3,5,3
OREGON,Bandon SD 54,4101800,108,95,96,101
OREGON,Banks SD 13,4101830,150,135,134,136
OREGON,Beaverton SD 48J,4101920,5703,4909,4696,4655
OREGON,Bend-LaPine Administrative SD 1,4101980,1991,1783,1724,1774
OREGON,Bethel SD 52,4102040,1231,1033,1014,998
OREGON,Blachly SD 90,4102160,20,-8,35,-8
OREGON,Black Butte SD 41,4102190,5,4,-8,-8
OREGON,Brookings-Harbor SD 17C,4102310,249,227,216,215
OREGON,Harney County SD 3,4102490,145,112,120,124
OREGON,Butte Falls SD 91,4102580,56,-8,-8,-8
OREGON,Camas Valley SD 21J,4102610,38,-8,-8,-8
OREGON,Canby SD 86,4102640,644,560,568,594
OREGON,Cascade SD 5,4102780,354,350,348,382
OREGON,Centennial SD 28J,4102800,980,876,808,818
OREGON,Central SD 13J,4102840,417,343,406,425
OREGON,Central Linn SD 552,4102910,106,93,89,91
OREGON,Central Point SD 6,4102940,713,618,593,625
OREGON,Clatskanie SD 6J,4103260,152,146,120,124
OREGON,Rainier SD 13,4103265,187,153,164,159
OREGON,Colton SD 53,4103270,82,71,68,87
OREGON,Condon SD 25J,4103330,24,17,8,-8
OREGON,Coquille SD 8,4103390,153,141,138,142
OREGON,Corbett SD 39,4103420,100,77,86,100
OREGON,Corvallis SD 509J,4103480,736,686,708,742
OREGON,Cove SD 15,4103540,40,-8,27,-8
OREGON,Harney County SD 4,4103600,46,60,92,90
OREGON,Harney County Union High SD 1J,4103630,34,75,76,90
OREGON,Coos Bay SD 9,4103660,564,492,483,496
OREGON,Creswell SD 40,4103690,257,202,181,196
OREGON,Crook County SD,4103720,476,451,449,457
OREGON,Crow-Applegate-Lorane SD 66,4103780,44,-8,43,41
OREGON,Culver SD 4,4103840,98,-8,97,81
OREGON,Dallas SD 2,4103860,587,547,538,539
OREGON,David Douglas SD 40,4103940,1343,1171,1078,1128
OREGON,Douglas County SD 15,4103960,39,39,42,46
OREGON,Dayton SD 8,4103990,139,122,109,119
OREGON,Dayville SD 16J,4104020,4,4,-8,-8
OREGON,Diamond SD 7,4104170,NA,NA,-8,-8
OREGON,Double O SD 28,4104290,NA,-8,-8,NA
OREGON,North Douglas SD 22,4104350,50,42,52,74
OREGON,Drewsey SD 13,4104380,NA,-8,3,NA
OREGON,Dufur SD 29,4104410,54,56,-8,-8
OREGON,Eagle Point SD 9,4104500,679,587,651,660
OREGON,Echo SD 5,4104530,30,20,25,-8
OREGON,Elgin SD 23,4104590,60,55,56,59
OREGON,Elkton SD 34,4104620,18,19,-8,24
OREGON,Estacada SD 108,4104700,345,308,288,313
OREGON,Eugene SD 4J,4104740,2600,2231,2114,2178
OREGON,Fern Ridge SD 28J,4104950,306,261,239,258
OREGON,South Harney SD 33,4105020,3,3,-8,-8
OREGON,Enterprise SD 21,4105080,70,60,67,77
OREGON,Siuslaw SD 97J,4105100,229,184,171,195
OREGON,Forest Grove SD 15,4105160,1064,910,858,868
OREGON,Fossil SD 21J,4105250,16,15,-8,-8
OREGON,Frenchglen SD 16,4105310,NA,-8,-8,-8
OREGON,Gaston SD 511J,4105430,65,66,70,79
OREGON,Gladstone SD 115,4105610,244,209,210,203
OREGON,Glendale SD 77,4105640,62,49,52,49
OREGON,Glide SD 12,4105670,105,100,102,113
OREGON,Central Curry SD 1,4105760,69,55,54,48
OREGON,Grants Pass SD 7,4105910,881,776,725,790
OREGON,Gresham-Barlow SD 10J,4106000,1712,1485,1544,1567
OREGON,Harper SD 66,4106120,10,11,10,9
OREGON,Helix SD 1,4106270,15,-8,11,12
OREGON,Hermiston SD 8,4106300,836,693,704,685
OREGON,Hood River County SD,4106510,559,454,505,519
OREGON,Huntington SD 16J,4106600,8,-8,10,9
OREGON,Imbler SD 11,4106630,39,-8,-8,-8
OREGON,Jefferson SD 14J,4106710,151,133,116,114
OREGON,Jefferson County SD 509J,4106740,604,516,518,491
OREGON,Jewell SD 8,4106750,36,-8,27,26
OREGON,John Day SD 3,4106780,112,101,91,85
OREGON,Jordan Valley SD 3,4106820,5,-8,5,4
OREGON,Joseph SD 6,4106870,35,-8,31,23
OREGON,Three Rivers/Josephine County SD,4106900,662,558,648,681
OREGON,Junction City SD 69,4106930,313,268,260,305
OREGON,Juntura SD 12,4106960,NA,-8,0,0
OREGON,Klamath County SD,4107020,1088,1002,1106,1123
OREGON,Klamath Falls City Schools,4107080,515,446,431,443
OREGON,La Grande SD 1,4107200,414,405,411,422
OREGON,Lake Oswego SD 7J,4107230,730,677,697,728
OREGON,Lake County SD 7,4107280,100,105,109,111
OREGON,Lebanon Community SD 9,4107380,786,635,702,705
OREGON,Lincoln County SD,4107500,950,774,758,732
OREGON,Long Creek SD 17,4107530,4,-8,-8,4
OREGON,Lowell SD 71,4107590,66,67,74,72
OREGON,Mapleton SD 32,4107710,36,-8,22,33
OREGON,Marcola SD 79J,4107740,44,-8,41,32
OREGON,McKenzie SD 68,4107980,40,34,26,-8
OREGON,McMinnville SD 40,4108010,1004,880,890,909
OREGON,Medford SD 549C,4108040,2383,2150,2147,2119
OREGON,Santiam Canyon SD 129J,4108100,700,-8,-8,-8
OREGON,Milton-Freewater Unified SD 7,4108160,254,228,243,246
OREGON,Mitchell SD 55,4108280,6,5,-8,-8
OREGON,Molalla River SD 35,4108310,497,413,429,447
OREGON,Monroe SD 1J,4108430,54,53,47,54
OREGON,Monument SD 8,4108460,8,7,6,6
OREGON,Morrow SD 1,4108520,382,364,370,380
OREGON,Mt Angel SD 91,4108550,99,94,83,97
OREGON,Neah-Kah-Nie SD 56,4108650,134,107,103,107
OREGON,Nestucca Valley SD 101J,4108700,88,85,72,-8
OREGON,Newberg SD 29J,4108720,749,667,654,654
OREGON,North Bend SD 13,4108820,673,715,593,553
OREGON,North Clackamas SD 12,4108830,3204,2794,2655,2848
OREGON,North Marion SD 15,4108880,313,300,319,270
OREGON,North Powder SD 8J,4108940,31,19,-8,-8
OREGON,Nyssa SD 26,4109000,206,160,152,147
OREGON,Oakland SD 1,4109120,74,56,70,90
OREGON,Oakridge SD 76,4109150,126,107,101,103
OREGON,Ontario SD 8C,4109270,407,337,337,392
OREGON,Oregon City SD 62,4109330,1385,1198,1123,1121
OREGON,Paisley SD 11,4109430,8,7,9,7
OREGON,Parkrose SD 3,4109480,580,514,457,423
OREGON,Pendleton SD 16,4109510,546,487,492,465
OREGON,Perrydale SD 21,4109530,42,36,24,29
OREGON,Philomath SD 17J,4109600,159,137,132,161
OREGON,Phoenix-Talent SD 4,4109630,524,404,402,370
OREGON,Pilot Rock SD 2,4109660,43,32,-8,-8
OREGON,Pine Creek SD 5,4109690,NA,-8,0,0
OREGON,Pine Eagle SD 61,4109720,32,27,-8,-8
OREGON,Pinehurst SD 94,4109750,5,3,4,-8
OREGON,Pleasant Hill SD 1,4109870,155,150,136,147
OREGON,Plush SD 18,4109960,4,4,3,3
OREGON,Port Orford-Langlois SD 2CJ,4110020,35,27,-8,34
OREGON,Portland SD 1J,4110040,8560,7163,7035,7347
OREGON,Powers SD 31,4110080,23,-8,22,-8
OREGON,Prairie City SD 4,4110110,25,-8,-8,-8
OREGON,Prospect SD 59,4110200,25,30,-8,-8
OREGON,Redmond SD 2J,4110350,1067,936,914,921
OREGON,Reedsport SD 105,4110410,132,106,108,123
OREGON,Reynolds SD 7,4110520,2041,1639,1632,1641
OREGON,Riddle SD 70,4110530,69,74,66,75
OREGON,Riverdale SD 51J,4110560,32,-8,-8,29
OREGON,Rogue River SD 35,4110680,211,163,159,165
OREGON,Douglas County SD 4,4110710,888,673,693,756
OREGON,Salem-Keizer SD 24J,4110820,7394,6781,6698,6721
OREGON,Oregon Trail SD 46,4110890,693,622,607,623
OREGON,Scappoose SD 1J,4110980,359,316,344,366
OREGON,Scio SD 95,4111040,72,65,-8,65
OREGON,Seaside SD 10,4111100,292,239,220,203
OREGON,Sheridan SD 48J,4111220,146,135,-8,138
OREGON,Sherman County SD,4111250,48,42,41,41
OREGON,Sherwood SD 88J,4111290,640,526,539,558
OREGON,North Lake SD 14,4111400,55,-8,64,52
OREGON,Silver Falls SD 4J,4111450,530,474,456,481
OREGON,Sisters SD 6,4111490,118,113,125,141
OREGON,South Lane SD 45J3,4111580,581,503,493,516
OREGON,South Umpqua SD 19,4111610,309,265,245,230
OREGON,Spray SD 1,4111640,5,-8,-8,6
OREGON,Springfield SD 19,4111670,2081,1709,1708,1647
OREGON,St Helens SD 502,4111720,526,440,463,497
OREGON,St Paul SD 45,4111760,24,-8,-8,-8
OREGON,Stanfield SD 61,4111790,79,70,68,69
OREGON,Suntex SD 10,4111910,NA,-8,0,0
OREGON,Sutherlin SD 130,4111940,226,195,225,245
OREGON,Sweet Home SD 55,4111970,477,394,414,440
OREGON,Tigard-Tualatin SD 23J,4112240,1611,1453,1394,1392
OREGON,Tillamook SD 9,4112320,378,346,351,321
OREGON,Troy SD 54,4112360,NA,NA,0,-8
OREGON,Ukiah SD 80R,4112540,3,5,3,3
OREGON,Umatilla SD 6R,4112600,157,126,147,137
OREGON,Union SD 5,4112690,43,41,50,58
OREGON,Vernonia SD 47J,4112930,119,84,98,79
OREGON,Wallowa SD 12,4112990,31,-8,29,33
OREGON,Warrenton-Hammond SD 30,4113080,174,138,142,135
OREGON,West Linn-Wilsonville SD 3J,4113170,1220,1058,1051,1096
OREGON,Willamina SD 30J,4113350,167,140,128,126
OREGON,Winston-Dillard SD 116,4113490,267,217,237,252
OREGON,Woodburn SD 103,4113530,915,813,765,768
OREGON,Yoncalla SD 32,4113650,53,44,-8,51
OREGON,High Desert ESD,4180070,NA,NA,NA,NA
OREGON,Multnomah ESD,4180180,NA,NA,NA,NA
OREGON,Clackamas ESD,4180505,NA,NA,NA,-8
PENNSYLVANIA,Bedford County Technical Center,4200001,NA,NA,NA,NA
PENNSYLVANIA,Susquehanna County CTC,4200003,NA,NA,NA,NA
PENNSYLVANIA,Fulton County AVTS,4200007,NA,NA,NA,NA
PENNSYLVANIA,Keystone Education Center CS,4200011,62,56,78,79
PENNSYLVANIA,Chester Co Family Academy CS,4200012,13,7,10,13
PENNSYLVANIA,Community Academy of Philadelphia CS,4200013,271,288,288,283
PENNSYLVANIA,Harambee Institute of Science and Technology CS,4200014,61,60,60,71
PENNSYLVANIA,Youth Build Phila CS,4200016,62,53,45,59
PENNSYLVANIA,Manchester Academic CS,4200017,52,54,50,60
PENNSYLVANIA,Urban Pathways 6-12 CS,4200018,79,77,82,86
PENNSYLVANIA,Urban Academy of Greater Pittsburgh CS,4200019,35,42,43,51
PENNSYLVANIA,Robert Benjamin Wiley Community CS,4200020,105,107,101,98
PENNSYLVANIA,Dr Robert Ketterer CS Inc,4200021,106,104,105,82
PENNSYLVANIA,Centre Learning Community CS,4200023,28,24,20,20
PENNSYLVANIA,Nittany Valley CS,4200024,8,11,10,11
PENNSYLVANIA,South Mountain Secure Trmnt Unit,4200025,NA,NA,NA,0
PENNSYLVANIA,La Academia Partnership Charter School,4200026,65,68,59,61
PENNSYLVANIA,Sylvan Heights Science CS,4200027,19,24,17,23
PENNSYLVANIA,Susq-Cyber CS,4200028,21,24,20,NA
PENNSYLVANIA,School Lane CS,4200030,130,133,159,156
PENNSYLVANIA,Chester Community CS,4200035,928,963,901,824
PENNSYLVANIA,Preparatory CS of Mathematics Science Tech and Careers,4200036,96,104,113,102
PENNSYLVANIA,Imhotep Institute CHS,4200038,102,108,110,119
PENNSYLVANIA,Alliance for Progress CS,4200039,84,81,93,93
PENNSYLVANIA,Multicultural Academy CS,4200040,42,43,62,65
PENNSYLVANIA,West Oak Lane CS,4200041,160,176,154,164
PENNSYLVANIA,Inquiry Charter School,4200042,70,66,56,57
PENNSYLVANIA,Eugenio Maria De Hostos CS,4200043,152,148,139,158
PENNSYLVANIA,Laboratory CS,4200044,35,70,68,68
PENNSYLVANIA,Crispus Attucks CS,4200048,20,14,18,13
PENNSYLVANIA,Danville Ctr Adolescent Female,4200049,NA,NA,NA,0
PENNSYLVANIA,Collegium CS,4200050,641,642,643,650
PENNSYLVANIA,MAST Community CS,4200051,214,231,244,253
PENNSYLVANIA,Christopher Columbus CS,4200052,105,141,141,151
PENNSYLVANIA,Charter High School for Architecture and Design,4200053,104,NA,NA,NA
PENNSYLVANIA,Universal Institute CS,4200055,107,89,77,104
PENNSYLVANIA,Math Civics and Sciences CS,4200056,45,65,60,64
PENNSYLVANIA,Young Scholars CS,4200058,45,51,49,78
PENNSYLVANIA,Freire CS,4200060,218,230,257,236
PENNSYLVANIA,Philadelphia Academy CS,4200061,247,231,221,236
PENNSYLVANIA,Mastery CS-Hardy Williams,4200062,268,287,265,282
PENNSYLVANIA,Sugar Valley Rural CS,4200063,158,148,-8,133
PENNSYLVANIA,Spectrum CS,4200064,29,33,35,44
PENNSYLVANIA,Lincoln CS,4200065,92,100,102,114
PENNSYLVANIA,Renaissance Academy CS,4200067,181,211,220,251
PENNSYLVANIA,Roberto Clemente CS,4200068,63,66,59,50
PENNSYLVANIA,Bucks County Montessori CS,4200069,26,22,29,31
PENNSYLVANIA,Souderton CS Collaborative,4200070,38,39,37,45
PENNSYLVANIA,Pennsylvania Cyber CS,4200071,2190,2415,2511,2535
PENNSYLVANIA,Global Leadership Academy CS,4200073,88,88,80,85
PENNSYLVANIA,Philadelphia Performing Arts CS,4200074,433,459,427,501
PENNSYLVANIA,New Foundations CS,4200075,111,192,165,185
PENNSYLVANIA,Esperanza Academy Charter School,4200076,278,292,296,297
PENNSYLVANIA,Franklin Towne CHS,4200077,147,153,183,205
PENNSYLVANIA,Mariana Bracetti Academy CS,4200079,274,310,328,383
PENNSYLVANIA,Mastery CHS-Lenfest Campus,4200084,170,169,180,175
PENNSYLVANIA,People for People CS,4200085,147,135,131,140
PENNSYLVANIA,Richard Allen Preparatory CS,4200086,69,72,65,68
PENNSYLVANIA,Independence CS,4200087,140,150,155,160
PENNSYLVANIA,Pennsylvania Virtual CS,4200088,369,497,581,636
PENNSYLVANIA,21st Century Cyber CS,4200091,220,342,278,229
PENNSYLVANIA,Russell Byers CS,4200092,112,135,130,141
PENNSYLVANIA,First Philadelphia Preparatory Charter School,4200093,358,336,382,373
PENNSYLVANIA,City CHS,4200094,130,115,114,106
PENNSYLVANIA,Central PA Digital Learning Foundation CS,4200095,47,43,47,45
PENNSYLVANIA,Fell CS,4200096,27,30,32,32
PENNSYLVANIA,Lehigh Valley Academy Regional CS,4200098,257,287,262,306
PENNSYLVANIA,Lehigh Valley Charter High School for the Arts,4200099,58,66,66,70
PENNSYLVANIA,Center for Student Learning CS at Pennsbury,4200100,72,65,76,70
PENNSYLVANIA,Avon Grove CS,4200101,298,319,334,330
PENNSYLVANIA,Green Woods CS,4200104,93,93,83,106
PENNSYLVANIA,West Phila. Achievement CES,4200105,80,90,69,78
PENNSYLVANIA,Wissahickon CS,4200106,237,230,215,215
PENNSYLVANIA,Philadelphia Electrical & Tech CHS,4200107,118,145,144,141
PENNSYLVANIA,Belmont Charter School,4200108,208,252,154,245
PENNSYLVANIA,Pittsburgh-Mt Oliver IU 2,4200109,NA,NA,NA,NA
PENNSYLVANIA,Philadelphia IU 26,4200110,NA,NA,NA,NA
PENNSYLVANIA,Propel CS-Homestead,4200111,142,138,127,117
PENNSYLVANIA,New Day Charter School,4200114,64,67,72,87
PENNSYLVANIA,Perseus House CS of Excellence,4200115,164,182,181,192
