state,district,dist_id,sped_enroll_fy21
CALIFORNIA,Pivot Charter School - San Diego II District,0601689,24
CALIFORNIA,Pivot Charter School North Valley II District,0601549,30
CALIFORNIA,Pivot Charter School Riverside District,0602214,26
CALIFORNIA,Pixley Union Elementary,0630630,58
CALIFORNIA,Placentia-Yorba Linda Unified,0630660,2631
CALIFORNIA,Placer Academy Charter District,0602156,20
CALIFORNIA,Placer County Office of Education,0691025,-8
CALIFORNIA,Placer Hills Union Elementary,0630720,97
CALIFORNIA,Placer Union High,0630750,457
CALIFORNIA,Placerville Union Elementary,0630780,173
CALIFORNIA,Plainsburg Union Elementary,0630810,-8
CALIFORNIA,Planada Elementary,0630840,63
CALIFORNIA,Plaza Elementary,0630870,10
CALIFORNIA,Pleasant Grove Joint Union,0630900,-8
CALIFORNIA,Pleasant Ridge Union Elementary,0630930,202
CALIFORNIA,Pleasant Valley,0630990,926
CALIFORNIA,Pleasant Valley Joint Union Elementary,0631020,6
CALIFORNIA,Pleasant View Elementary,0631050,-8
CALIFORNIA,Pleasanton Unified,0600020,1187
CALIFORNIA,Plumas Charter District,0601773,45
CALIFORNIA,Plumas County Office of Education,0691102,3
CALIFORNIA,Plumas Lake Elementary,0631180,148
CALIFORNIA,Plumas Unified,0631170,254
CALIFORNIA,Point Arena Joint Union High,0631230,20
CALIFORNIA,Pollock Pines Elementary,0631290,102
CALIFORNIA,Pomona Unified,0631320,2902
CALIFORNIA,Pond Union Elementary,0631350,12
CALIFORNIA,Pope Valley Union Elementary,0631380,4
CALIFORNIA,Porterville Unified,0600064,1171
CALIFORNIA,Portola Valley Elementary,0631470,53
CALIFORNIA,Potter Valley Community Unified,0631400,-8
CALIFORNIA,Poway Unified,0631530,4656
CALIFORNIA,PREPA TEC - Los Angeles District,0602218,23
CALIFORNIA,Preuss School UCSD District,0602148,59
CALIFORNIA,Primary Charter District,0601933,26
CALIFORNIA,Princeton Joint Unified,0631620,16
CALIFORNIA,Provisional Accelerated Learning Academy District,0601641,25
CALIFORNIA,Public Safety Academy District,0602115,42
CALIFORNIA,PUC CALS Middle School and Early College High District,0601833,18
CALIFORNIA,PUC Comm CHRTR Mid & PUC Comm CHRTR Early College High DIST,0602182,17
CALIFORNIA,PUC Community Charter Elementary District,0601530,8
CALIFORNIA,PUC Early College ACAD for Leaders&Scholars(ECALS) District,0602135,5
CALIFORNIA,PUC Excel Charter Academy District,0602102,14
CALIFORNIA,PUC Inspire Charter Academy District,0602082,16
CALIFORNIA,PUC Lakeview Charter Academy District,0601584,4
CALIFORNIA,PUC Lakeview Charter High District,0601785,17
CALIFORNIA,PUC Milagro Charter District,0601905,3
CALIFORNIA,PUC Nueva Esperanza Charter Academy District,0602393,7
CALIFORNIA,PUC Triumph CHRTR Academy & PUC Triumph CHRTR High District,0601484,33
CALIFORNIA,Raisin City Elementary,0631680,-8
CALIFORNIA,Ramona City Unified,0631710,798
CALIFORNIA,Rancho Santa Fe Elementary,0631740,57
CALIFORNIA,Ravenswood City Elementary,0631860,317
CALIFORNIA,Raymond-Knowles Union Elementary,0631920,14
CALIFORNIA,REACH District,0601812,17
CALIFORNIA,REACH Leadership STEAM Academy District,0601738,46
CALIFORNIA,Red Bluff Joint Union High,0632010,253
CALIFORNIA,Red Bluff Union Elementary,0631980,255
CALIFORNIA,Redding Elementary,0632040,345
CALIFORNIA,Redding School of the Arts District,0602385,44
CALIFORNIA,Redding STEM Academy District,0601595,-8
CALIFORNIA,Redlands Unified,0632070,2605
CALIFORNIA,Redondo Beach Unified,0600032,1156
CALIFORNIA,Redwood Academy of Ukiah District,0601610,-8
CALIFORNIA,Redwood City Elementary,0632130,968
CALIFORNIA,Redwood Preparatory Charter District,0601995,-8
CALIFORNIA,Reed Union Elementary,0632160,107
CALIFORNIA,Reeds Creek Elementary,0632250,-8
CALIFORNIA,Reef-Sunset Unified,0632270,240
CALIFORNIA,Rescue Union Elementary,0632310,431
CALIFORNIA,Rialto Unified,0632370,2777
CALIFORNIA,Richfield Elementary,0632400,-8
CALIFORNIA,Richgrove Elementary,0632430,34
CALIFORNIA,Richland Union Elementary,0621450,302
CALIFORNIA,Richmond Charter Academy District,0602121,24
CALIFORNIA,Richmond Charter Elementary-Benito Juarez District,0601670,40
CALIFORNIA,Richmond Elementary,0632520,20
CALIFORNIA,"Ridgecrest Elem Acad for Language, Music, and Sci District",0601931,28
CALIFORNIA,Rim of the World Unified,0632610,382
CALIFORNIA,Rincon Valley Union Elementary,0632640,398
CALIFORNIA,Rio Bravo-Greeley Union Elementary,0632710,90
CALIFORNIA,Rio Dell Elementary,0632730,45
CALIFORNIA,Rio Elementary,0632760,580
CALIFORNIA,Rio Valley Charter District,0601765,116
CALIFORNIA,Ripon Unified,0632880,374
CALIFORNIA,Rising Sun Montessori District,0601868,-8
CALIFORNIA,River Charter Schools Lighthouse Charter District,0602314,35
CALIFORNIA,River Delta Joint Unified,0633110,215
CALIFORNIA,River Islands Technology Academy II District,0601756,61
CALIFORNIA,River Montessori Elementary Charter District,0602204,-8
CALIFORNIA,River Oak Charter District,0602414,5
CALIFORNIA,River Springs Charter District,0602089,1015
CALIFORNIA,Riverbank Unified,0600061,308
CALIFORNIA,Riverdale Joint Unified,0600040,142
CALIFORNIA,Riverside County Office of Education,0691026,55
CALIFORNIA,Riverside Unified,0633150,4700
CALIFORNIA,Roberts Ferry Union Elementary,0633210,-8
CALIFORNIA,Robla Elementary,0633240,201
CALIFORNIA,Rocketship Academy Brilliant Minds District,0601848,-8
CALIFORNIA,Rocketship Alma Academy District,0601637,51
CALIFORNIA,Rocketship Delta Prep District,0602286,60
CALIFORNIA,Rocketship Discovery Prep District,0601621,40
CALIFORNIA,Rocketship Fuerza Community Prep District,0602379,37
CALIFORNIA,Rocketship Los Suenos Academy District,0602191,55
CALIFORNIA,Rocketship Mateo Sheedy Elementary District,0601782,-8
CALIFORNIA,Rocketship Mosaic Elementary District,0602444,-8
CALIFORNIA,Rocketship Redwood City District,0601793,-8
CALIFORNIA,Rocketship Rising Stars District,0601729,44
CALIFORNIA,Rocketship Si Se Puede Academy District,0601536,39
CALIFORNIA,Rocketship Spark Academy District,0602087,44
CALIFORNIA,Rockford Elementary,0633270,12
CALIFORNIA,Rocklin Academy at Meyers Street District,0601674,22
CALIFORNIA,Rocklin Academy District,0602312,-8
CALIFORNIA,Rocklin Academy Gateway District,0602268,-8
CALIFORNIA,Rocklin Unified,0600013,1352
CALIFORNIA,Rocky Point Charter District,0602463,14
CALIFORNIA,Romoland Elementary,0633390,520
CALIFORNIA,Rosedale Union Elementary,0633480,639
CALIFORNIA,Roseland,0633510,342
CALIFORNIA,Rosemead Elementary,0633570,252
CALIFORNIA,Roseville City Elementary,0633600,1324
CALIFORNIA,Roseville Joint Union High,0633630,889
CALIFORNIA,Ross Elementary,0633660,29
CALIFORNIA,Ross Valley Elementary,0600006,166
CALIFORNIA,Round Valley Joint Elementary,0633690,-8
CALIFORNIA,Round Valley Unified,0633720,74
CALIFORNIA,Rowland Unified,0633750,1351
CALIFORNIA,Sacramento Charter High District,0602303,61
CALIFORNIA,Sacramento City Unified,0633840,6166
CALIFORNIA,Sacramento County Office of Education,0691027,10
CALIFORNIA,Sacramento Valley Charter District,0602065,11
CALIFORNIA,Saddleback Valley Unified,0633860,3369
CALIFORNIA,Sage Oak Charter - South District,0602505,-8
CALIFORNIA,Saint Helena Unified,0637830,101
CALIFORNIA,Salida Union Elementary,0633900,329
CALIFORNIA,Salinas City Elementary,0633930,748
CALIFORNIA,Salinas Union High,0633980,1838
CALIFORNIA,Samueli Academy District,0602051,71
CALIFORNIA,San Antonio Union Elementary,0634050,24
CALIFORNIA,San Ardo Union Elementary,0634080,19
CALIFORNIA,San Benito County Office of Education,0691028,-8
CALIFORNIA,San Benito High,0634140,416
CALIFORNIA,San Bernardino City Unified,0634170,6063
CALIFORNIA,San Bernardino County Office of Education,0691029,10
CALIFORNIA,San Bruno Park Elementary,0634230,271
CALIFORNIA,San Carlos Charter Learning Center District,0601842,21
CALIFORNIA,San Carlos Elementary,0634290,258
CALIFORNIA,San Diego Cooperative Charter District,0601809,86
CALIFORNIA,San Diego County Office of Education,0691030,45
CALIFORNIA,San Diego Mission Academy District,0602294,32
CALIFORNIA,San Diego Unified,0634320,13557
CALIFORNIA,San Diego Workforce Innovation High District,0602108,539
CALIFORNIA,San Dieguito Union High,0634380,1470
CALIFORNIA,San Francisco County Office of Education,0691111,-8
CALIFORNIA,San Francisco Unified,0634410,6829
CALIFORNIA,San Gabriel Unified,0634425,590
CALIFORNIA,San Jacinto Unified,0634440,1428
CALIFORNIA,San Joaquin County Office of Education,0691031,240
CALIFORNIA,San Jose Charter Academy District,0601695,-8
CALIFORNIA,San Jose Conservation Corps Charter District,0601697,18
CALIFORNIA,San Jose Unified,0634590,3299
CALIFORNIA,San Juan Unified,0634620,5772
CALIFORNIA,San Leandro Unified,0634680,1190
CALIFORNIA,San Lorenzo Unified,0634710,1083
CALIFORNIA,San Lorenzo Valley Unified,0634740,592
CALIFORNIA,San Lucas Union Elementary,0634770,-8
CALIFORNIA,San Luis Coastal Unified,0634800,924
CALIFORNIA,San Luis Obispo County Office of Education,0691032,37
CALIFORNIA,San Marcos Unified,0634880,2601
CALIFORNIA,San Marino Unified,0634860,213
CALIFORNIA,San Mateo County Office of Education,0691033,4
CALIFORNIA,San Mateo Union High,0634980,1021
CALIFORNIA,San Mateo-Foster City,0634920,942
CALIFORNIA,San Miguel Joint Union,0635010,74
CALIFORNIA,San Pasqual Union Elementary,0635040,-8
CALIFORNIA,San Pasqual Valley Unified,0635070,-8
CALIFORNIA,San Rafael City Elementary,0635090,468
CALIFORNIA,San Rafael City High,0635110,335
CALIFORNIA,San Ramon Valley Unified,0635130,2809
CALIFORNIA,San Ysidro Elementary,0635220,540
CALIFORNIA,Sanger Unified,0635250,962
CALIFORNIA,Santa Ana Unified,0635310,5827
CALIFORNIA,Santa Barbara County Office of Education,0691034,-8
CALIFORNIA,Santa Barbara Unified,0601414,1764
CALIFORNIA,Santa Clara County Office of Education,0691035,347
CALIFORNIA,Santa Clara Elementary,0635490,-8
CALIFORNIA,Santa Clara Unified,0635430,2085
CALIFORNIA,Santa Clarita Valley International District,0602137,176
CALIFORNIA,Santa Cruz City Elementary,0635590,250
CALIFORNIA,Santa Cruz City High,0635600,648
CALIFORNIA,Santa Cruz County Office of Education,0691036,30
CALIFORNIA,Santa Maria Joint Union High,0635670,1018
CALIFORNIA,Santa Maria-Bonita,0605580,1490
CALIFORNIA,Santa Monica-Malibu Unified,0635700,1230
CALIFORNIA,Santa Paula Unified,0601421,801
CALIFORNIA,Santa Rita Union Elementary,0635790,358
CALIFORNIA,Santa Rosa Academy District,0602101,105
CALIFORNIA,Santa Rosa Elementary,0635810,626
CALIFORNIA,Santa Rosa High,0635830,1821
CALIFORNIA,Santa Ynez Valley Union High,0635850,93
CALIFORNIA,Santee,0635880,1017
CALIFORNIA,Santiago Middle District,0601894,165
CALIFORNIA,Saratoga Union Elementary,0635910,161
CALIFORNIA,Saucelito Elementary,0635940,6
CALIFORNIA,Saugus Union,0635970,1193
CALIFORNIA,Sausalito Marin City,0636000,73
CALIFORNIA,SAVA - Sacramento Academic and Vocational Academy District,0602285,32
CALIFORNIA,SAVA- Sacramento ACAD and Vocational Academy- EGUSD District,0601796,82
CALIFORNIA,SAVA- Sacramento ACAD and Vocational Academy- SCUSD District,0602348,186
CALIFORNIA,Savanna Elementary,0636030,249
CALIFORNIA,Scholarship Prep - Oceanside District,0601600,68
CALIFORNIA,Scholarship Prep District,0601754,61
CALIFORNIA,School for Entrepreneurship and Technology District,0602110,68
CALIFORNIA,School of Unlimited Learning District,0602164,4
CALIFORNIA,Scotia Union Elementary,0636100,35
CALIFORNIA,Scott Valley Unified,0600159,-8
CALIFORNIA,Scotts Valley Unified,0600043,250
CALIFORNIA,SD Global Vision Academy District,0601483,57
CALIFORNIA,Sebastopol Independent Charter District,0602477,25
CALIFORNIA,Sebastopol Union Elementary,0636180,67
CALIFORNIA,Seeley Union Elementary,0636210,55
CALIFORNIA,Selma Unified,0636270,792
CALIFORNIA,Semitropic Elementary,0636330,11
CALIFORNIA,Sequoia Union Elementary,0636360,26
CALIFORNIA,Sequoia Union High,0636390,1327
CALIFORNIA,Shaffer Union Elementary,0636420,20
CALIFORNIA,Shandon Joint Unified,0636450,-8
CALIFORNIA,Shasta Charter Academy District,0602306,29
CALIFORNIA,Shasta County Office of Education,0691037,-8
CALIFORNIA,Shasta Union Elementary,0636570,12
CALIFORNIA,Shasta Union High,0636600,544
CALIFORNIA,Shasta View Academy District,0602506,-8
CALIFORNIA,Sherman Thomas Charter District,0602467,24
CALIFORNIA,Sherman Thomas Charter High District,0601563,16
CALIFORNIA,Sherman Thomas STEM Academy District,0602225,6
CALIFORNIA,Sherwood Montessori District,0601845,-8
CALIFORNIA,Shiloh Elementary,0636660,-8
CALIFORNIA,Shoreline Unified,0636670,75
CALIFORNIA,SIATech District,0601781,54
CALIFORNIA,Sierra Academy of Expeditionary Learning District,0602021,37
CALIFORNIA,Sierra Charter District,0601609,50
CALIFORNIA,Sierra Sands Unified,0636800,681
CALIFORNIA,Sierra Unified,0636805,188
CALIFORNIA,Sierra-Plumas Joint Unified,0636780,-8
CALIFORNIA,Silver Fork Elementary,0636810,-8
CALIFORNIA,Silver Oak High Public Montessori Charter District,0602238,30
CALIFORNIA,Silver Valley Unified,0636820,281
CALIFORNIA,Simi Valley Unified,0636840,1937
CALIFORNIA,Siskiyou County Office of Education,0691038,-8
CALIFORNIA,Siskiyou Union High,0636940,62
CALIFORNIA,Sky Mountain Charter District,0601743,-8
CALIFORNIA,Snelling-Merced Falls Union Elementary,0636960,-8
CALIFORNIA,Snowline Joint Unified,0636970,1140
CALIFORNIA,SOAR Charter Academy District,0601481,30
CALIFORNIA,Sol Aureus College Preparatory District,0601480,14
CALIFORNIA,Solana Beach Elementary,0636990,264
CALIFORNIA,Solano County Office of Education,0691122,9
CALIFORNIA,Soledad Unified,0637050,709
CALIFORNIA,Soleil Academy Charter District,0601965,-8
CALIFORNIA,Solvang Elementary,0637110,57
CALIFORNIA,Somis Union,0637140,37
CALIFORNIA,Sonoma County Office of Education,0691040,42
CALIFORNIA,Sonoma Valley Unified,0637200,610
CALIFORNIA,Sonora Elementary,0637230,80
CALIFORNIA,Sonora Union High,0637260,153
CALIFORNIA,Soquel Union Elementary,0637290,218
CALIFORNIA,Soulsbyville Elementary,0637320,71
CALIFORNIA,South Bay Union,0637380,866
CALIFORNIA,South Bay Union Elementary,0637350,146
CALIFORNIA,South Fork Union,0637470,39
CALIFORNIA,South Monterey County Joint Union High,0619650,350
CALIFORNIA,South Pasadena Unified,0637500,392
CALIFORNIA,South San Francisco Unified,0637530,1151
CALIFORNIA,South Sutter Charter District,0601740,-8
CALIFORNIA,South Whittier Elementary,0637560,355
CALIFORNIA,Southern Humboldt Joint Unified,0637590,94
CALIFORNIA,Southern Kern Unified,0637620,497
CALIFORNIA,Southern Trinity Joint Unified,0637630,-8
CALIFORNIA,Southside Elementary,0637650,17
CALIFORNIA,Spencer Valley Elementary,0637680,397
CALIFORNIA,Spreckels Union Elementary,0637710,56
CALIFORNIA,Springville Union Elementary,0637770,22
CALIFORNIA,St. HOPE Public School 7 District,0602094,-8
CALIFORNIA,Standard Elementary,0637890,351
CALIFORNIA,Stanislaus County Office of Education,0691041,-8
CALIFORNIA,Stanislaus Union Elementary,0637950,358
CALIFORNIA,Stockton Collegiate International Elementary District,0602418,23
CALIFORNIA,Stockton Collegiate International Secondary District,0601792,30
CALIFORNIA,Stockton Unified,0638010,4240
CALIFORNIA,Stone Bridge District,0601978,25
CALIFORNIA,Stone Corral Elementary,0638040,8
CALIFORNIA,Stony Creek Joint Unified,0638070,10
CALIFORNIA,Strathmore Union Elementary,0638130,-8
CALIFORNIA,STREAM Charter District,0602057,-8
CALIFORNIA,Sulphur Springs Union,0638220,627
CALIFORNIA,Summerville Elementary,0638250,64
CALIFORNIA,Summerville Union High,0638280,101
CALIFORNIA,Summit Leadership Academy-High Desert District,0601607,60
CALIFORNIA,Summit Preparatory Charter High District,0602287,92
CALIFORNIA,Summit Public School K2 District,0601912,58
CALIFORNIA,Summit Public School: Denali District,0602169,93
CALIFORNIA,Summit Public School: Shasta District,0601648,33
CALIFORNIA,Summit Public School: Tahoma District,0602222,76
CALIFORNIA,Summit Public School: Tamalpais District,0602026,48
CALIFORNIA,Sundale Union Elementary,0638340,-8
CALIFORNIA,Sunnyside Union Elementary,0638430,26
CALIFORNIA,Sunnyvale,0638460,607
CALIFORNIA,Sunol Glen Unified,0600021,-8
CALIFORNIA,Sunrise Middle District,0602166,35
CALIFORNIA,Surprise Valley Joint Unified,0638520,-8
CALIFORNIA,Susanville Elementary,0638550,100
CALIFORNIA,Sutter County Office of Education,0691042,16
CALIFORNIA,Sutter Peak Charter Academy District,0601512,50
CALIFORNIA,Sutter Union High,0638610,78
CALIFORNIA,Sweetwater Union High,0638640,5309
CALIFORNIA,Sycamore Academy of Science and Cultural Arts Chino VLY DIST,0602518,37
CALIFORNIA,Sycamore Academy of Science and Cultural Arts District,0602009,-8
CALIFORNIA,Sycamore Creek Community Charter District,0602486,12
CALIFORNIA,Sycamore Valley Academy District,0601469,-8
CALIFORNIA,Sylvan Union Elementary,0638670,1098
CALIFORNIA,Taft City,0638700,286
CALIFORNIA,Taft Union High,0638730,137
CALIFORNIA,Tahoe-Truckee Unified,0638770,510
CALIFORNIA,Tamalpais Union High,0638790,700
CALIFORNIA,Taylion High Desert Academy/Adelanto District,0601970,-8
CALIFORNIA,Team Charter Academy District,0602352,7
CALIFORNIA,TEAM Charter District,0601846,7
CALIFORNIA,Tehachapi Unified,0638880,564
CALIFORNIA,Tehama County Department of Education,0691043,42
CALIFORNIA,Temecula International Academy District,0602271,24
CALIFORNIA,Temecula Preparatory District,0602084,-8
CALIFORNIA,Temecula Valley Charter District,0602068,77
CALIFORNIA,Temecula Valley Unified,0600028,3649
CALIFORNIA,Temple City Unified,0638980,494
CALIFORNIA,Templeton Unified,0639000,194
CALIFORNIA,Terra Bella Union Elementary,0639060,64
CALIFORNIA,The Academy of Alameda District,0601642,47
CALIFORNIA,The Academy of Alameda Elementary District,0602179,-8
CALIFORNIA,The Language Academy of Sacramento District,0601786,73
CALIFORNIA,The Learning Choice Academy - East County District,0602498,57
CALIFORNIA,The O'Farrell Charter District,0602136,196
CALIFORNIA,Thermalito Union Elementary,0639180,154
CALIFORNIA,Thomas Edison Charter Academy District,0602054,54
CALIFORNIA,Thompson Peak Charter District,0601840,19
CALIFORNIA,Three Rivers Union Elementary,0639210,4
CALIFORNIA,Tipton Elementary,0639300,22
CALIFORNIA,Today's Fresh Start-Compton District,0601952,77
CALIFORNIA,Tomorrow's Leadership Collaborative (TLC) Charter District,0602272,29
CALIFORNIA,Torrance Unified,0639420,2634
CALIFORNIA,Tracy Joint Unified,0600047,1967
CALIFORNIA,Traver Joint Elementary,0639600,13
CALIFORNIA,Travis Unified,0639630,673
CALIFORNIA,Tree of Life Charter District,0602267,-8
CALIFORNIA,Tres Pinos Union Elementary,0639690,8
CALIFORNIA,Trinidad Union Elementary,0639720,26
CALIFORNIA,Trinity Alps Unified,0601331,107
CALIFORNIA,Trinity Center Elementary,0639750,-8
CALIFORNIA,Trinity County Office of Education,0691044,16
CALIFORNIA,Trivium Charter District,0602401,-8
CALIFORNIA,Trivium Charter School Adventure District,0601631,27
CALIFORNIA,Trivium Charter School Voyage District,0601938,-8
CALIFORNIA,Trona Joint Unified,0639840,-8
CALIFORNIA,Tulare City,0639870,877
CALIFORNIA,Tulare County Office of Education,0691045,51
CALIFORNIA,Tulare Joint Union High,0639930,623
CALIFORNIA,Tulelake Basin Joint Unified,0639940,-8
CALIFORNIA,Tuolumne County Superintendent of Schools,0691046,-8
CALIFORNIA,Turlock Unified,0600158,1660
CALIFORNIA,Tustin Unified,0640150,2401
CALIFORNIA,Twain Harte,0640200,-8
CALIFORNIA,Twin Hills Union Elementary,0640230,92
CALIFORNIA,Twin Ridges Elementary,0600012,17
CALIFORNIA,Twin Rivers Charter District,0602278,38
CALIFORNIA,Twin Rivers Unified,0601332,3869
CALIFORNIA,Two Rock Union,0640260,12
CALIFORNIA,Ukiah Unified,0640300,791
CALIFORNIA,Union Elementary,0640320,575
CALIFORNIA,Union Hill Elementary,0640380,95
CALIFORNIA,Unity Middle College High District,0602113,17
CALIFORNIA,University High District,0601834,4
CALIFORNIA,Upland Unified,0600016,1405
CALIFORNIA,Upper Lake Unified,0601442,-8
CALIFORNIA,Urban Discovery Academy Charter District,0601551,-8
CALIFORNIA,Urban Montessori Charter District,0601816,46
CALIFORNIA,Vacaville Unified,0640590,1563
CALIFORNIA,Val Verde Unified,0691135,2251
CALIFORNIA,Valiente College Preparatory Charter District,0602256,28
CALIFORNIA,Valle Lindo Elementary,0640650,90
CALIFORNIA,Vallecito Union,0640680,66
CALIFORNIA,Vallecitos Elementary,0640710,21
CALIFORNIA,Vallejo City Unified,0640740,1334
CALIFORNIA,Valley Center-Pauma Unified,0600069,610
CALIFORNIA,Valley Charter High District,0602282,-8
CALIFORNIA,Valley Home Joint Elementary,0640800,16
CALIFORNIA,Valley Life Charter District,0601508,-8
CALIFORNIA,Valley View Charter Prep District,0602478,49
CALIFORNIA,Ventura County Office of Education,0691047,-8
CALIFORNIA,Ventura Unified,0640980,1804
CALIFORNIA,Victor Elementary,0641040,1501
CALIFORNIA,Victor Valley Union High,0636972,2118
CALIFORNIA,Village Charter Academy District,0601736,-8
CALIFORNIA,Village Charter District,0602149,-8
CALIFORNIA,Vincent Academy District,0602151,18
CALIFORNIA,Vineland Elementary,0641130,76
CALIFORNIA,Visalia Unified,0641160,3060
CALIFORNIA,Visions In Education District,0602353,-8
CALIFORNIA,Vista Condor Global Academy District,0601760,26
CALIFORNIA,Vista del Mar Union,0641220,6
CALIFORNIA,Vista Heritage Global Academy District,0602434,35
CALIFORNIA,Vista Norte Public Charter District,0601715,60
CALIFORNIA,Vista Oaks Charter District,0601779,-8
CALIFORNIA,Vista Real Charter High District,0602465,287
CALIFORNIA,Vista Unified,0641190,3048
CALIFORNIA,Voices College Bound Language Academy at Stockton District,0602545,-8
CALIFORNIA,Voices College-Bound Lang Acad @ W. Contra Costa Co District,0601921,-8
CALIFORNIA,Voices College-Bound Language ACAD at Morgan Hill District,0601771,37
CALIFORNIA,Voices College-Bound Language ACAD at Mt. Pleasant District,0602064,40
CALIFORNIA,Voices College-Bound Language Academy District,0601993,57
CALIFORNIA,W.E.B. DuBois Public Charter District,0602308,-8
CALIFORNIA,Walden Academy District,0602420,13
CALIFORNIA,Walnut Creek Elementary,0641250,347
CALIFORNIA,Walnut Valley Unified,0641280,922
CALIFORNIA,Warner Unified,0600042,41
CALIFORNIA,Wasco Union Elementary,0641400,323
CALIFORNIA,Wasco Union High,0641430,166
CALIFORNIA,Washington Colony Elementary,0641460,-8
CALIFORNIA,Washington Unified,0601415,347
CALIFORNIA,Washington Unified,0641580,844
CALIFORNIA,Washington Union Elementary,0641610,78
CALIFORNIA,Waterford Unified,0600063,337
CALIFORNIA,Waugh Elementary,0641790,64
CALIFORNIA,Waukena Joint Union Elementary,0641820,-8
CALIFORNIA,We the People High District,0602529,3
CALIFORNIA,Weaver Union,0641880,344
CALIFORNIA,Weed Union Elementary,0641980,47
CALIFORNIA,West Contra Costa Unified,0632550,3571
CALIFORNIA,West Covina Unified,0642000,909
CALIFORNIA,West Park Elementary,0642060,47
CALIFORNIA,West Side Union Elementary,0642270,-8
CALIFORNIA,West Sonoma County Union High,0602670,-8
CALIFORNIA,Western Placer Unified,0642140,912
CALIFORNIA,Western Sierra Collegiate Academy District,0602473,59
CALIFORNIA,Westminster,0642150,920
CALIFORNIA,Westmorland Union Elementary,0642180,45
CALIFORNIA,Westside Elementary,0642210,21
CALIFORNIA,Westside Union Elementary,0642120,1111
CALIFORNIA,Westwood Unified,0642300,20
CALIFORNIA,Wheatland,0642330,157
CALIFORNIA,Wheatland Union High,0642350,140
CALIFORNIA,Whitmore Union Elementary,0642420,3
CALIFORNIA,Whittier City Elementary,0642450,823
CALIFORNIA,Whittier Union High,0642480,1583
CALIFORNIA,Wilder's Preparatory Academy Charter District,0602449,19
CALIFORNIA,Wilder's Preparatory Academy Charter Middle District,0601495,12
CALIFORNIA,William S. Hart Union High,0642510,3080
CALIFORNIA,Williams Unified,0642540,145
CALIFORNIA,Willits Charter District,0601916,3
CALIFORNIA,Willits Unified,0642560,278
CALIFORNIA,Willow Creek Academy Charter District,0601608,-8
CALIFORNIA,Willow Creek Elementary,0642600,-8
CALIFORNIA,Willow Grove Union Elementary,0642630,-8
CALIFORNIA,Willows Unified,0642710,194
CALIFORNIA,Wilmar Union Elementary,0642750,21
CALIFORNIA,Wilsona Elementary,0642810,153
CALIFORNIA,Windsor Unified,0600034,704
CALIFORNIA,Winship Community District,0602422,10
CALIFORNIA,Winship-Robbins,0642900,-8
CALIFORNIA,Winters Joint Unified,0642930,210
CALIFORNIA,Winton,0642960,219
CALIFORNIA,Wiseburn Unified,0601428,269
CALIFORNIA,Wonderful College Prep Academy - Lost Hills District,0601853,-8
CALIFORNIA,Wonderful College Prep Academy District,0602315,-8
CALIFORNIA,Woodlake Unified,0601418,149
CALIFORNIA,Woodland Joint Unified,0643080,1390
CALIFORNIA,Woodland Star Charter District,0601972,24
CALIFORNIA,Woodside Elementary,0643140,65
CALIFORNIA,Woodville Union Elementary,0643170,27
CALIFORNIA,Wright Elementary,0643200,188
CALIFORNIA,Yav Pem Suab Academy - Preparing for Future Charter District,0601767,10
CALIFORNIA,Yolo County Office of Education,0691049,3
CALIFORNIA,Yosemite Unified,0600160,202
CALIFORNIA,Yosemite Valley Charter District,0602460,-8
CALIFORNIA,Yosemite-Wawona Elementary Charter District,0602281,-8
CALIFORNIA,Yreka Union Elementary,0643380,83
CALIFORNIA,Yreka Union High,0643410,74
CALIFORNIA,Yu Ming Charter District,0602013,27
CALIFORNIA,Yuba City Charter District,0601996,-8
CALIFORNIA,Yuba City Unified,0643470,1416
CALIFORNIA,Yuba County Office of Education,0691048,-8
CALIFORNIA,Yucaipa-Calimesa Joint Unified,0643560,1275
COLORADO,Adams 1 Mapleton AU,0800258,939
COLORADO,Adams 12 Northglenn AU,0800268,3994
COLORADO,Adams 14 Commerce City AU,0800272,771
COLORADO,"Adams 27J, School District 27J AU",0800237,2003
COLORADO,Adams-Arap 28J Aurora AU,0800255,4847
COLORADO,Arapahoe 1 Englewood AU,0800273,374
COLORADO,Arapahoe 2 Sheridan AU,0800228,150
COLORADO,Arapahoe 5 Cherry Creek AU,0800247,6747
COLORADO,Arapahoe 6 Littleton AU,0800224,1556
COLORADO,Aspen 1 AU,0800289,168
COLORADO,Boulder RE-1J St Vrain AU,0800263,3667
COLORADO,Boulder Re-2 Boulder AU,0800227,3364
COLORADO,Centennial BOCES AU,0800226,936
COLORADO,Charter School Institute AU,0800266,1396
COLORADO,Colorado Mental Health Institute Pueblo AU,0800259,-8
COLORADO,Colorado River BOCES AU,0800293,582
COLORADO,Colorado School for the Deaf and Blind AU,0800280,157
COLORADO,Delta 50J AU,0800239,698
COLORADO,Denver 1 AU,0800245,9909
COLORADO,Department of Corrections AU,0800230,-8
COLORADO,Division of Youth Services AU,0800232,52
COLORADO,Douglas RE-1 AU,0800260,6908
COLORADO,Durango 9-R AU,0800291,647
COLORADO,Eagle County School District RE-50J AU,0800283,796
COLORADO,East Central BOCES AU,0800234,1204
COLORADO,Education reEnvisioned BOCES AU,0800294,595
COLORADO,El Paso 11 Colo Springs AU,0800279,2495
