state,district,dist_id,sped_enroll_fy20
NEW JERSEY,Dumont Public School District,3403990,394
NEW JERSEY,Dunellen Public School District,3404020,187
NEW JERSEY,Eagleswood Township School District,3404050,21
NEW JERSEY,East Amwell Township School District,3404080,73
NEW JERSEY,East Brunswick Township School District,3404110,1380
NEW JERSEY,East Greenwich Township School District,3404140,251
NEW JERSEY,East Hanover Township School District,3404170,147
NEW JERSEY,East Newark School District,3404200,33
NEW JERSEY,East Orange School District,3404230,1470
NEW JERSEY,East Rutherford School District,3404290,134
NEW JERSEY,East Windsor Regional School District,3404320,712
NEW JERSEY,Eastampton Township School District,3404350,142
NEW JERSEY,Eastern Camden County Regional School District,3404380,275
NEW JERSEY,Eatontown Public School District,3404410,290
NEW JERSEY,Edgewater School District,3404440,123
NEW JERSEY,Edgewater Park Township School District,3404470,159
NEW JERSEY,Edison Township School District,3404500,1916
NEW JERSEY,Egg Harbor City School District,3404530,128
NEW JERSEY,Egg Harbor Township School District,3404560,1192
NEW JERSEY,Elizabeth Public Schools,3404590,3788
NEW JERSEY,Elk Township School District,3404620,43
NEW JERSEY,Elmwood Park School District,3404660,486
NEW JERSEY,Elsinboro Township School District,3404680,18
NEW JERSEY,Emerson Public School District,3404710,186
NEW JERSEY,Englewood Public School District,3404740,614
NEW JERSEY,Englewood Cliffs School District,3404770,68
NEW JERSEY,Essex County Schools of Technology,3404800,232
NEW JERSEY,Essex Fells School District,3404830,38
NEW JERSEY,Estell Manor School District,3404860,39
NEW JERSEY,Evesham Township School District,3404890,1075
NEW JERSEY,Ewing Township School District,3404920,772
NEW JERSEY,Fair Haven School District,3404950,153
NEW JERSEY,Fair Lawn Public School District,3404980,1108
NEW JERSEY,Fairfield Public Schools School District,3405010,79
NEW JERSEY,Fairfield Township School District,3405040,72
NEW JERSEY,Fairview Public School District,3405070,279
NEW JERSEY,Farmingdale Public School District,3405130,29
NEW JERSEY,Flemington-Raritan Regional School District,3405190,611
NEW JERSEY,Florence Township School District,3405220,324
NEW JERSEY,Florham Park School District,3405250,171
NEW JERSEY,Folsom Borough School District,3405280,85
NEW JERSEY,Fort Lee School District,3405310,608
NEW JERSEY,Frankford Township Consolidated School District,3405340,77
NEW JERSEY,Franklin Lakes School District,3405370,214
NEW JERSEY,Franklin Borough School District,3405400,92
NEW JERSEY,Township of Franklin School District,3405430,294
NEW JERSEY,Franklin Township School District,3405460,41
NEW JERSEY,Franklin Township School District,3405490,1389
NEW JERSEY,Franklin Township School District,3405520,27
NEW JERSEY,Fredon Township School District,3405550,39
NEW JERSEY,Freehold Borough School District,3405580,352
NEW JERSEY,Freehold Regional High School District,3405610,1858
NEW JERSEY,Freehold Township School District,3405640,576
NEW JERSEY,Frelinghuysen Township School District,3405670,23
NEW JERSEY,Frenchtown Borough School District,3405700,21
NEW JERSEY,GALLOWAY TOWNSHIP PUBLIC SCHOOLS,3405730,693
NEW JERSEY,Garfield Public School District,3405760,892
NEW JERSEY,Garwood Boro,3405790,71
NEW JERSEY,Gateway Regional High School District,3405820,223
NEW JERSEY,Gibbsboro Elementary School District,3405850,41
NEW JERSEY,Glassboro School District,3405880,385
NEW JERSEY,Glen Ridge Public School District,3405940,312
NEW JERSEY,Glen Rock Public School District,3405970,533
NEW JERSEY,Gloucester City Public School District,3406000,473
NEW JERSEY,Gloucester Township Public Schools,3406030,1242
NEW JERSEY,Gloucester County Vocational-Technical School District,3406040,144
NEW JERSEY,Greater Egg Harbor Regional High School District,3406060,671
NEW JERSEY,Green Township School District,3406090,59
NEW JERSEY,Green Brook Township Public School District,3406120,133
NEW JERSEY,Greenwich Township School District,3406150,9
NEW JERSEY,Greenwich Township School District,3406180,121
NEW JERSEY,Greenwich Township School District,3406210,121
NEW JERSEY,Guttenberg School District,3406240,102
NEW JERSEY,Hackensack School District,3406270,1335
NEW JERSEY,Hackettstown Public School District,3406300,357
NEW JERSEY,HADDON HEIGHTS School District,3406330,315
NEW JERSEY,Haddon Township School District,3406360,453
NEW JERSEY,Haddonfield School District,3406390,554
NEW JERSEY,Hainesport Township School District,3406420,115
NEW JERSEY,Haledon Public School District,3406450,148
NEW JERSEY,Hamburg School District,3406480,54
NEW JERSEY,Hamilton Township School District,3406510,551
NEW JERSEY,Hamilton Township Public School District,3406540,2229
NEW JERSEY,Hammonton School District,3406570,641
NEW JERSEY,Hampton Borough School District,3406600,18
NEW JERSEY,Hampton Township School District,3406630,66
NEW JERSEY,Hanover Park Regional High School District,3406660,263
NEW JERSEY,Hanover Township School District,3406690,276
NEW JERSEY,Harding Township School District,3406720,49
NEW JERSEY,Hardyston Township School District,3406780,151
NEW JERSEY,HARMONY TOWNSHIP SCHOOL DISTRICT,3406810,50
NEW JERSEY,Harrington Park School District,3406840,116
NEW JERSEY,Harrison Public Schools,3406870,396
NEW JERSEY,Harrison Township School District,3406900,184
NEW JERSEY,Hasbrouck Heights School District,3406930,391
NEW JERSEY,Haworth Public School District,3406960,57
NEW JERSEY,Hawthorne Public School District,3406990,488
NEW JERSEY,Henry Hudson Regional School District,3407050,82
NEW JERSEY,High Bridge Borough School District,3407110,78
NEW JERSEY,High Point Regional High School District,3407140,174
NEW JERSEY,Highland Park Boro School District,3407170,274
NEW JERSEY,Highlands Borough School District,3407200,41
NEW JERSEY,Hillsborough Township Public School District,3407230,1330
NEW JERSEY,Hillsdale School District,3407260,241
NEW JERSEY,Hillside Public School District,3407290,509
NEW JERSEY,Ho-Ho-Kus School District,3407320,103
NEW JERSEY,Hoboken Public School District,3407350,457
NEW JERSEY,Holland Township School District,3407380,132
NEW JERSEY,Holmdel Township School District,3407410,501
NEW JERSEY,Hopatcong Borough School District,3407440,369
NEW JERSEY,Hope Township School District,3407470,32
NEW JERSEY,Hopewell Township School District,3407500,99
NEW JERSEY,Hopewell Valley Regional School District,3407530,693
NEW JERSEY,Howell Township Public School District,3407560,1136
NEW JERSEY,Hudson County Schools of Technology School District,3407570,161
NEW JERSEY,Hunterdon Central Regional High School District,3407590,463
NEW JERSEY,Irvington Public School District,3407680,910
NEW JERSEY,Island Heights School District,3407710,30
NEW JERSEY,Jackson Township School District,3407740,1584
NEW JERSEY,Jamesburg Public School District,3407770,116
NEW JERSEY,Jefferson Township Public School District,3407800,606
NEW JERSEY,Jersey City Public Schools,3407830,4008
NEW JERSEY,Keansburg School District,3407860,394
NEW JERSEY,Kearny,3407890,1004
NEW JERSEY,Kenilworth School District,3407920,233
NEW JERSEY,Keyport School District,3407950,168
NEW JERSEY,Kingsway Regional School District,3407980,563
NEW JERSEY,Kingwood Township School District,3408010,59
NEW JERSEY,Kinnelon School District,3408040,315
NEW JERSEY,Kittatinny Regional School District,3408060,127
NEW JERSEY,Knowlton Township School District,3408070,27
NEW JERSEY,Lacey Township School District,3408100,988
NEW JERSEY,Lafayette Township School District,3408130,39
NEW JERSEY,Lakehurst School District,3408160,106
NEW JERSEY,Lakeland Regional High School District,3408190,191
NEW JERSEY,Lakewood Township School District,3408220,3
NEW JERSEY,Laurel Springs School District,3408280,36
NEW JERSEY,Lavallette Borough School District,3408310,18
NEW JERSEY,Lawnside School Distric,3408340,40
NEW JERSEY,Lawrence Township School District,3408370,99
NEW JERSEY,Lawrence Township Public School District,3408400,866
NEW JERSEY,Lebanon Borough School District,3408430,13
NEW JERSEY,Lebanon Township School District,3408460,142
NEW JERSEY,Lenape Regional High School District,3408490,1155
NEW JERSEY,Lenape Valley Regional High School District,3408500,127
NEW JERSEY,Leonia Public School District,3408520,315
NEW JERSEY,Lincoln Park School District,3408580,205
NEW JERSEY,Linden Public School District,3408610,1138
NEW JERSEY,Lindenwold Public School District,3408640,464
NEW JERSEY,Linwood City School District,3408670,159
NEW JERSEY,Little Egg Harbor Township School District,3408700,280
NEW JERSEY,Little Falls Township Public School District,3408730,190
NEW JERSEY,Little Ferry Public School District,3408760,133
NEW JERSEY,Little Silver Boro School District,3408790,122
NEW JERSEY,Livingston Board of Education School District,3408820,1090
NEW JERSEY,Lodi School District,3408850,545
NEW JERSEY,Logan Township School District,3408880,124
NEW JERSEY,Long Beach Island Consolidated School District,3408910,56
NEW JERSEY,LONG BRANCH PUBLIC SCHOOL District,3408940,745
NEW JERSEY,Lopatcong Township School District,3409000,131
NEW JERSEY,The Lower Alloways Creek School District,3409030,32
NEW JERSEY,Lower Cape May Regional School District,3409090,325
NEW JERSEY,PENNSVILLE PUBLIC SCHOOL DISTRICT,3409120,408
NEW JERSEY,Lower Township Elementary School District,3409150,314
NEW JERSEY,Lumberton Township Board of Education,3409180,254
NEW JERSEY,Lyndhurst School District,3409210,432
NEW JERSEY,Madison Public School District,3409240,553
NEW JERSEY,Old Bridge Township School District,3409270,1490
NEW JERSEY,Magnolia School District,3409300,81
NEW JERSEY,Mahwah Township Public School District,3409330,503
NEW JERSEY,Mainland Regional High School,3409360,243
NEW JERSEY,Manalapan-Englishtown Regional Schools School District,3409390,771
NEW JERSEY,Manasquan School District,3409420,281
NEW JERSEY,Manchester Township School District,3409450,679
NEW JERSEY,Mannington Township School District,3409480,31
NEW JERSEY,Mansfield Township School District,3409510,89
NEW JERSEY,Mansfield Township Elementary School District,3409540,102
NEW JERSEY,North Warren Regional School District,3409550,138
NEW JERSEY,Mantua Township School District,3409600,237
NEW JERSEY,Manville School District,3409630,326
NEW JERSEY,Maple Shade School District,3409660,536
NEW JERSEY,Margate City School District,3409690,65
NEW JERSEY,Marlboro Township School District,3409720,742
NEW JERSEY,Matawan-Aberdeen Regional School District,3409750,669
NEW JERSEY,Maurice River Township School District,3409780,88
NEW JERSEY,Maywood School District,3409810,146
NEW JERSEY,Medford Lakes School District,3409840,77
NEW JERSEY,Medford Township School District,3409870,614
NEW JERSEY,Mendham Borough School District,3409900,64
NEW JERSEY,Mendham Township School District,3409930,129
NEW JERSEY,Area Vocational Technical Schools of Mercer County,3409950,24
NEW JERSEY,Merchantville School District,3409960,104
NEW JERSEY,Metuchen Public School District,3409990,406
NEW JERSEY,Middle Township Public School District,3410020,595
NEW JERSEY,Middlesex Borough School District,3410050,357
NEW JERSEY,Middlesex County Vocational and Technical School District,3410080,467
NEW JERSEY,MIDDLETOWN TOWNSHIP PUBLIC SCHOOL DISTRICT,3410110,2181
NEW JERSEY,Midland Park School District,3410140,196
NEW JERSEY,Milford Borough School District,3410170,11
NEW JERSEY,Millburn Township School District,3410200,718
NEW JERSEY,Millstone Township School District,3410230,145
NEW JERSEY,Milltown School District,3410290,113
NEW JERSEY,Millville School District,3410320,1255
NEW JERSEY,Mine Hill Township School District,3410350,50
NEW JERSEY,Monmouth Beach School District,3410380,45
NEW JERSEY,Monmouth Regional High School,3410440,271
NEW JERSEY,Monroe Township Public School District,3410470,1220
NEW JERSEY,Monroe Township School District,3410500,1129
NEW JERSEY,Montague Township School District,3410530,49
NEW JERSEY,Montclair Public School District,3410560,1259
NEW JERSEY,Montgomery Township School District,3410590,686
NEW JERSEY,Montvale Board of Education School District,3410620,139
NEW JERSEY,Montville Township School District,3410650,679
NEW JERSEY,Moonachie School District,3410680,63
NEW JERSEY,Moorestown Township Public School District,3410710,881
NEW JERSEY,Morris County Vocational School District,3410720,31
NEW JERSEY,Morris Hills Regional School District,3410740,598
NEW JERSEY,Morris Plains School District,3410770,100
NEW JERSEY,Morris School District,3410810,866
NEW JERSEY,Mount Arlington Public School District,3410860,95
NEW JERSEY,Mt. Ephraim School District,3410890,86
NEW JERSEY,Mount Holly Township Public School District,3410920,231
NEW JERSEY,Mount Laurel Township School District,3410950,724
NEW JERSEY,Mount Olive Township School District,3410980,802
NEW JERSEY,Mountain Lakes Public School District,3411010,246
NEW JERSEY,Mountainside School District,3411040,94
NEW JERSEY,Mullica Township School District,3411070,121
NEW JERSEY,National Park Boro School District,3411100,43
NEW JERSEY,Neptune City School District,3411130,73
NEW JERSEY,Neptune Township School District,3411160,814
NEW JERSEY,Netcong School District,3411190,55
NEW JERSEY,New Brunswick School District,3411220,1805
NEW JERSEY,New Hanover Township,3411250,38
NEW JERSEY,New Milford Public School District,3411280,462
NEW JERSEY,New Providence School District,3411310,340
NEW JERSEY,Newark Public School District,3411340,6487
NEW JERSEY,NEWTON PUBLIC SCHOOL DISTRICT,3411400,297
NEW JERSEY,North Arlington School District,3411430,310
NEW JERSEY,North Bergen School District,3411460,1261
NEW JERSEY,North Brunswick Township School District,3411490,880
NEW JERSEY,North Caldwell School District,3411520,105
NEW JERSEY,North Haledon School District,3411550,97
NEW JERSEY,North Hanover Township School District,3411580,165
NEW JERSEY,North Hunterdon-Voorhees Regional High School District,3411610,404
NEW JERSEY,North Plainfield School District,3411640,670
NEW JERSEY,North Wildwood School District,3411670,51
NEW JERSEY,Northern Burlington County Regional School District,3411700,417
NEW JERSEY,Northern Highlands Regional High School District,3411730,218
NEW JERSEY,Northern Valley Regional High School District,3411760,417
NEW JERSEY,Northfield City School District,3411790,189
NEW JERSEY,Northvale Public School District,3411820,93
NEW JERSEY,Norwood Public School District,3411850,93
NEW JERSEY,Nutley Public School District,3411880,889
NEW JERSEY,Oakland Public School District,3411910,315
NEW JERSEY,Oaklyn Public School District,3411940,42
NEW JERSEY,Ocean City School District,3411970,226
NEW JERSEY,Ocean County Vocational Technical School District,3411980,20
NEW JERSEY,Ocean Gate School District,3412030,41
NEW JERSEY,Township of Ocean School District,3412060,883
NEW JERSEY,Ocean Township School District,3412090,122
NEW JERSEY,Oceanport School District,3412120,111
NEW JERSEY,Ogdensburg Borough School District,3412150,61
NEW JERSEY,Old Tappan Public School District,3412180,88
NEW JERSEY,Oldmans Township School District,3412210,41
NEW JERSEY,Oradell Public School District,3412240,119
NEW JERSEY,River Dell Regional School District,3412260,297
NEW JERSEY,ORANGE BOARD OF EDUCATION School District,3412270,731
NEW JERSEY,Oxford Township School District,3412300,55
NEW JERSEY,Palisades Park School District,3412360,189
NEW JERSEY,Palmyra Public School District,3412390,165
NEW JERSEY,Paramus Public School District,3412420,762
NEW JERSEY,Park Ridge School District,3412450,308
NEW JERSEY,Parsippany-Troy Hills Township School District,3412480,1069
NEW JERSEY,Pascack Valley Regional High School District,3412510,408
NEW JERSEY,Passaic City School District,3412540,2612
NEW JERSEY,Passaic Valley Regional High School District #1,3412570,228
NEW JERSEY,Passaic County Manchester Regional High School District,3412600,143
NEW JERSEY,Passaic County Vocational School District,3412630,434
NEW JERSEY,Long Hill Township School District,3412660,188
NEW JERSEY,Paterson Public School District,3412690,4148
NEW JERSEY,Paulsboro School District,3412720,297
NEW JERSEY,Pemberton Township School District,3412810,922
NEW JERSEY,Penns Grove-Carneys Point Regional School District,3412840,477
NEW JERSEY,Pennsauken Township Board of Education School District,3412870,1070
NEW JERSEY,Pequannock Township School District,3412900,460
NEW JERSEY,Perth Amboy Public School District,3412930,1198
NEW JERSEY,Phillipsburg School District,3412960,798
NEW JERSEY,Pine Hill School District,3412990,437
NEW JERSEY,Pinelands Regional School District,3413000,398
NEW JERSEY,Piscataway Township School District,3413050,941
NEW JERSEY,Pitman Boro School District,3413080,274
NEW JERSEY,Pittsgrove Township School District,3413110,302
NEW JERSEY,Plainfield Public School District,3413140,1541
NEW JERSEY,Pleasantville Public School District,3413200,644
NEW JERSEY,Plumsted Township School District,3413230,275
NEW JERSEY,Pohatcong Township School District,3413260,56
NEW JERSEY,Point Pleasant Borough School District,3413290,463
NEW JERSEY,Point Pleasant Beach School District,3413320,148
NEW JERSEY,Pompton Lakes School District,3413350,405
NEW JERSEY,Port Republic School District,3413380,17
NEW JERSEY,Princeton Public Schools,3413410,715
NEW JERSEY,Prospect Park Public School District,3413470,155
NEW JERSEY,Quinton Township School District,3413500,54
NEW JERSEY,Rahway Public School District,3413530,706
NEW JERSEY,Ramapo Indian Hills Regional High School District,3413560,403
NEW JERSEY,Ramsey School District,3413590,383
NEW JERSEY,Rancocas Valley Regional High School District,3413620,426
NEW JERSEY,Randolph Township School District,3413650,734
NEW JERSEY,Hazlet Township Public School District,3413680,602
NEW JERSEY,Readington Township School District,3413710,346
NEW JERSEY,Red Bank Borough Public School District,3413740,296
NEW JERSEY,Red Bank Regional School District,3413750,266
NEW JERSEY,Ridgefield School District,3413770,232
NEW JERSEY,Ridgefield Park Public School District,3413800,348
NEW JERSEY,Ridgewood Public School District,3413830,871
NEW JERSEY,Ringwood School District,3413860,223
NEW JERSEY,River Edge School District,3413890,277
NEW JERSEY,River Vale Public School District,3413950,159
NEW JERSEY,Riverdale School District,3413980,61
NEW JERSEY,Riverside Township School District,3414010,277
NEW JERSEY,Riverton School District,3414040,84
NEW JERSEY,Rochelle Park School District,3414070,111
NEW JERSEY,Rockaway Borough School District,3414100,136
NEW JERSEY,Rockaway Township School District,3414130,442
NEW JERSEY,Roosevelt Borough Public School District,3414220,12
NEW JERSEY,Roseland School District,3414250,92
NEW JERSEY,Roselle Public Schools,3414280,423
NEW JERSEY,Roselle Park Public School District,3414310,376
NEW JERSEY,Roxbury Township School District,3414340,628
NEW JERSEY,Rumson Borough School District,3414370,163
NEW JERSEY,Rumson-Fair Haven Regional High School District,3414400,154
NEW JERSEY,RUNNEMEDE PUBLIC SCHOOL DISTRICT,3414430,178
NEW JERSEY,Rutherford School District,3414460,428
NEW JERSEY,Saddle Brook School District,3414490,463
NEW JERSEY,Saddle River School District,3414520,45
NEW JERSEY,Salem City School District,3414550,211
NEW JERSEY,Salem County Vocational Technical School District,3414580,84
NEW JERSEY,Sandyston-Walpack Consolidated School District,3414610,28
NEW JERSEY,Sayreville School District,3414640,1184
NEW JERSEY,Scotch Plains-Fanwood School District,3414670,1088
NEW JERSEY,Sea Girt Borough School District,3414730,12
NEW JERSEY,Seaside Heights School District,3414790,50
NEW JERSEY,Secaucus School District,3414850,350
NEW JERSEY,Shamong Township School District,3414880,150
NEW JERSEY,Shore Regional High School District,3414940,152
NEW JERSEY,Shrewsbury Borough School District,3414970,98
NEW JERSEY,Somerdale School District,3415000,69
NEW JERSEY,Somers Point School District,3415030,180
NEW JERSEY,Somerset County Vocational and Technical School District,3415060,38
NEW JERSEY,Somerville Public School District,3415090,522
NEW JERSEY,South Amboy School District,3415120,213
NEW JERSEY,South Bound Brook Public Schools,3415180,56
NEW JERSEY,South Brunswick School District,3415210,972
NEW JERSEY,South Hackensack School District,3415240,46
NEW JERSEY,South Harrison Township School District,3415270,57
NEW JERSEY,South Orange-Maplewood School District,3415330,1160
NEW JERSEY,South Plainfield School District,3415360,606
NEW JERSEY,South River Public School District,3415390,463
NEW JERSEY,Southampton Township School District,3415420,149
NEW JERSEY,DELSEA REGIONAL HIGH SCHOOL DISTRICT,3415450,337
NEW JERSEY,Southern Regional School District,3415480,700
NEW JERSEY,SPARTA TOWNSHIP PUBLIC SCHOOL DISTRICT,3415510,642
NEW JERSEY,Spotswood Public School District,3415540,275
NEW JERSEY,Spring Lake Borough,3415570,57
NEW JERSEY,Spring Lake Heights School District,3415600,37
NEW JERSEY,Springfield Public School District,3415630,368
NEW JERSEY,Springfield Township School District,3415660,39
NEW JERSEY,Stafford Township School District,3415690,438
NEW JERSEY,Stanhope School District,3415720,78
NEW JERSEY,Stillwater Township School District,3415750,64
NEW JERSEY,Stone Harbor School District,3415810,3
NEW JERSEY,Stow Creek Township School District,3415840,15
NEW JERSEY,Stratford School District,3415870,157
NEW JERSEY,Summit Public School District,3415900,562
NEW JERSEY,Sussex County Technical School District,3415930,200
NEW JERSEY,Sussex-Wantage Regional School District,3415960,276
NEW JERSEY,Swedesboro-Woolwich School District,3415990,337
NEW JERSEY,Tabernacle Township School District,3416020,131
NEW JERSEY,Teaneck School District,3416080,1082
NEW JERSEY,Tenafly Public School District,3416110,684
NEW JERSEY,Tewksbury Township School District,3416170,77
NEW JERSEY,Tinton Falls School District,3416200,319
NEW JERSEY,Toms River Regional School District,3416230,2927
NEW JERSEY,Totowa Public School District,3416260,151
NEW JERSEY,TRENTON PUBLIC SCHOOL DISTRICT,3416290,2225
NEW JERSEY,Tuckerton Borough School District,3416320,53
NEW JERSEY,Union Beach Public School District,3416350,116
NEW JERSEY,Union City School District,3416380,1308
NEW JERSEY,Union County Educational Services Commission,3416400,NA
NEW JERSEY,Union Township School District,3416440,98
NEW JERSEY,Barnegat Township School District,3416470,628
NEW JERSEY,Township of Union School District,3416500,1268
NEW JERSEY,Upper Deerfield Township School District,3416530,202
NEW JERSEY,Upper Freehold Regional School District,3416560,432
NEW JERSEY,UPPER PITTSGROVE TWP School District,3416590,54
NEW JERSEY,Upper Saddle River School District,3416620,210
NEW JERSEY,Upper Township School District,3416650,225
NEW JERSEY,Ventnor City School District,3416680,109
NEW JERSEY,Vernon Township School District,3416710,724
NEW JERSEY,Verona Public School District,3416740,426
NEW JERSEY,Vineland Public School District,3416800,2108
NEW JERSEY,Voorhees Township School District,3416830,553
NEW JERSEY,Waldwick School District,3416860,294
NEW JERSEY,Wallkill Valley Regional High School,3416870,139
NEW JERSEY,Wall Township Public School District,3416890,666
NEW JERSEY,Wallington Boro School District,3416920,208
NEW JERSEY,Wanaque School District,3416950,209
NEW JERSEY,Warren Hills Regional School District,3416970,268
NEW JERSEY,Warren Township School District,3416980,277
NEW JERSEY,Washington Borough School District,3417010,81
NEW JERSEY,Washington Township School District,3417070,1270
NEW JERSEY,Robbinsville Public Schools,3417100,427
NEW JERSEY,Washington Township School District,3417130,443
NEW JERSEY,Washington Township School District,3417160,75
NEW JERSEY,Watchung Borough Public School District,3417190,107
NEW JERSEY,Watchung Hills Regional High School District,3417220,347
NEW JERSEY,Waterford Township School District,3417250,146
NEW JERSEY,Wayne Township Public School District,3417280,1470
NEW JERSEY,Weehawken Public School District,3417310,192
NEW JERSEY,Wenonah  Boro School District,3417340,16
NEW JERSEY,WEST CAPE MAY ELEMENTARY SCHOOL DISTRICT,3417400,21
NEW JERSEY,West Deptford Township School District,3417430,667
NEW JERSEY,West Essex Regional School District,3417460,295
NEW JERSEY,West Long Branch School District,3417490,155
NEW JERSEY,Monmouth County Vocational School District,3417500,10
NEW JERSEY,West Milford Township Public School District,3417520,689
NEW JERSEY,West Morris Regional High School District,3417550,446
NEW JERSEY,West New York Board of Education,3417580,1182
NEW JERSEY,West Orange Public Schools,3417610,1435
NEW JERSEY,Woodland Park School District,3417640,170
NEW JERSEY,West Windsor-Plainsboro Regional School District,3417700,994
NEW JERSEY,Westampton Township Public School District,3417730,221
NEW JERSEY,Westfield Public School District,3417760,1233
NEW JERSEY,Westville Boro Public School District,3417790,96
NEW JERSEY,Westwood Regional School District,3417820,476
NEW JERSEY,Weymouth Township School District,3417850,44
NEW JERSEY,Wharton Borough School District,3417880,158
NEW JERSEY,White Township Consolidated School District,3417910,41
NEW JERSEY,Warren County Vocational Technical School,3417920,108
NEW JERSEY,Wildwood City School District,3417940,230
NEW JERSEY,Wildwood Crest Borough School District,3417970,57
NEW JERSEY,Willingboro Public School District,3418000,728
NEW JERSEY,Winfield Township,3418030,16
NEW JERSEY,Union County Vocational-Technical School District,3418040,38
NEW JERSEY,Winslow Township School District,3418060,1031
NEW JERSEY,Woodbine School District,3418090,67
NEW JERSEY,Woodbridge Township School District,3418120,1846
NEW JERSEY,Woodbury City Public School District,3418150,353
NEW JERSEY,Woodbury Heights Public School District,3418180,81
NEW JERSEY,Woodcliff Lake School District,3418210,129
NEW JERSEY,Woodland Township School District,3418240,35
NEW JERSEY,Woodlynne School District,3418270,74
NEW JERSEY,Wood-Ridge School District,3418300,257
NEW JERSEY,Woodstown-Pilesgrove Regional School District,3418330,271
NEW JERSEY,Wyckoff Township Public School District,3418360,387
NEW JERSEY,Educational Services Commission of New Jersey,3480180,NA
NEW JERSEY,Mercer County Special Services School District,3480200,NA
NEW JERSEY,Monmouth-Ocean Educational Services Commission School Distri,3480240,NA
NEW JERSEY,Educational Services Commission of Morris County,3480260,NA
NEW JERSEY,Somerset County Educational Services Commission,3480280,NA
NEW JERSEY,Essex Regional Educational Services Commission,3480300,NA
NEW JERSEY,Northern Hills Academy School District,3480320,NA
NEW JERSEY,Hunterdon County Educational Services Commission,3480360,NA
NEW JERSEY,Salem County Special Services School District,3480361,NA
NEW JERSEY,Gloucester County Special Services School District,3480363,NA
NEW JERSEY,Northern Region Educational Services Commission,3480364,NA
NEW MEXICO,VAUGHN MUNICIPAL SCHOOLS,3500001,14
NEW MEXICO,RIO RANCHO PUBLIC SCHOOLS,3500010,2973
NEW MEXICO,JUVENILE JUSTICE,3500011,27
NEW MEXICO,NM CORRECTIONS,3500012,6
NEW MEXICO,NM SCHOOL FOR THE BLIND AND VISUALLY IMPAIRED,3500013,30
NEW MEXICO,NM SCHOOL FOR THE DEAF,3500014,121
NEW MEXICO,SEQUOYAH,3500015,12
NEW MEXICO,CHILDRENS PSYC,3500016,15
NEW MEXICO,ALAMOGORDO PUBLIC SCHOOLS,3500030,1027
NEW MEXICO,ALBUQUERQUE PUBLIC SCHOOLS,3500060,16344
NEW MEXICO,ANIMAS PUBLIC SCHOOLS,3500090,32
NEW MEXICO,NORTH VALLEY CHARTER,3500106,84
NEW MEXICO,HORIZON ACADEMY WEST,3500107,55
NEW MEXICO,MEDIA ARTS COLLABORATIVE CHARTER,3500109,72
NEW MEXICO,SCHOOL OF DREAMS ACADEMY,3500112,117
NEW MEXICO,ALMA D'ARTE CHARTER,3500116,32
NEW MEXICO,CESAR CHAVEZ COMMUNITY  SCHOOL,3500117,50
NEW MEXICO,TAOS ACADEMY,3500118,32
NEW MEXICO,NM SCHOOL FOR ARTS,3500119,29
NEW MEXICO,ARTESIA PUBLIC SCHOOLS,3500120,556
NEW MEXICO,SOUTH VALLEY PREP,3500121,45
NEW MEXICO,ABQ SCHOOL OF EXCELLENCE,3500122,89
NEW MEXICO,ABQ SIGN LANGUAGE ACADEMY,3500123,53
NEW MEXICO,TIERRA ADENTRO,3500124,58
NEW MEXICO,THE MASTERS PROGRAM,3500125,32
NEW MEXICO,THE ASK ACADEMY,3500126,45
NEW MEXICO,TAOS INTEGRATED SCHOOL OF THE ARTS,3500127,30
NEW MEXICO,ALBUQUERQUE INSTITUTE OF MATH & SCIENCE,3500130,5
NEW MEXICO,AMY BIEHL CHARTER HIGH SCHOOL,3500131,73
NEW MEXICO,LA PROMESA EARLY LEARNING,3500134,46
NEW MEXICO,MONTESSORI ELEMENTARY SCHOOL,3500135,19
NEW MEXICO,SOUTHWEST PREPARATORY LEARNING CENTER,3500136,34
NEW MEXICO,SOUTHWEST SECONDARY LEARNING CENTER,3500137,24
NEW MEXICO,ALDO LEOPOLD CHARTER,3500138,36
NEW MEXICO,J PAUL TAYLOR ACADEMY,3500141,16
NEW MEXICO,THE GREAT ACADEMY,3500142,17
NEW MEXICO,RED RIVER VALLEY CHARTER SCHOOL,3500143,22
NEW MEXICO,MISSION ACHIEVEMENT AND SUCCESS,3500148,189
NEW MEXICO,AZTEC MUNICIPAL SCHOOLS,3500150,428
NEW MEXICO,SW AERONAUTICS MATHEMATICS AND SCIENCE ACADEMY,3500151,36
NEW MEXICO,ESTANCIA VALLEY CLASSICAL ACADEMY,3500152,56
NEW MEXICO,MCCURDY CHARTER SCHOOL,3500153,92
NEW MEXICO,LA TIERRA MONTESSORI SCHOOL OF THE ARTS AND SCIENCES,3500155,15
NEW MEXICO,NEW AMERICA SCHOOL - LAS CRUCES,3500156,27
NEW MEXICO,WALATOWA CHARTER HIGH,3500158,3
NEW MEXICO,NEW MEXICO CONNECTIONS ACADEMY,3500160,166
NEW MEXICO,TAOS INTERNATIONAL SCHOOL,3500163,13
NEW MEXICO,LA ACADEMIA DOLORES HUERTA,3500166,14
NEW MEXICO,EXPLORE ACADEMY,3500167,55
NEW MEXICO,LAS MONTANAS CHARTER,3500168,48
NEW MEXICO,MONTE DEL SOL CHARTER,3500170,54
NEW MEXICO,TURQUOISE TRAIL CHARTER SCHOOL,3500171,96
